AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
6.1031,5.6793,-4.827,-0.0264,0.16,0.1265,-14.6483,-14.6483,-14.6483
6.1031,5.6793,-4.827,-0.0264,0.16,0.1265,-14.6483,-14.6483,-14.6483
6.1103,6.1151,-4.7025,-0.1103,0.1738,0.1982,-14.6483,-14.6483,-14.6483
6.1103,6.1151,-4.7025,-0.1103,0.1738,0.1982,-14.6483,-14.6483,-14.6483
6.1654,5.7536,-4.9658,-0.1188,0.1975,0.2378,-14.6483,-14.6483,-14.6483
6.1343,6.412000000000001,-4.9251,-0.1968,0.1882,0.2852,-14.6483,-14.6483,-14.6483
6.1271,6.7664,-4.9108,-0.172,0.1807,0.2544,-14.6483,-14.6483,-14.6483
6.1438,6.6466,-4.8988,-0.0463,0.1746,0.1816,-15.1842,-15.1842,-15.1842
6.1438,6.6466,-4.8988,-0.0463,0.1746,0.1816,-15.1842,-15.1842,-15.1842
6.1343,6.4647,-4.8701,0.0543,0.1677,0.1188,-15.1842,-15.1842,-15.1842
6.0864,5.6745,-4.7336,0.077,0.177,0.0919,-15.1842,-15.1842,-15.1842
6.0864,5.6745,-4.7336,0.077,0.177,0.0919,-15.1842,-15.1842,-15.1842
6.1295,5.4495,-5.0233,-0.0375,0.2018,0.1665,-15.1842,-15.1842,-15.1842
6.1414,5.7703,-4.8341,-0.1989,0.1909,0.2738,-15.1842,-15.1842,-15.1842
6.1414,5.7703,-4.8341,-0.1989,0.1909,0.2738,-15.1842,-15.1842,-15.1842
6.1797,6.4527,-4.8724,-0.2591,0.1901,0.3319,-15.1842,-15.1842,-15.1842
6.1797,6.4527,-4.8724,-0.2591,0.1901,0.3319,-15.1842,-15.1842,-15.1842
6.1869,7.1207,-5.1358,-0.1782,0.1861,0.2927,-15.1842,-15.1842,-15.1842
6.1606,6.8717,-5.0544,-0.0053,0.152,0.1617,-15.0056,-15.0056,-15.0056
6.1606,6.8717,-5.0544,-0.0053,0.152,0.1617,-15.0056,-15.0056,-15.0056
6.0912,6.3737,-4.5588,0.0882,0.1355,0.0597,-15.0056,-15.0056,-15.0056
6.0936,6.0121,-4.7815,0.1004,0.1765,0.0328,-15.0056,-15.0056,-15.0056
6.0936,6.0121,-4.7815,0.1004,0.1765,0.0328,-15.0056,-15.0056,-15.0056
6.1055,5.4279,-4.8653,0.0551,0.2015,0.0695,-15.0056,-15.0056,-15.0056
6.1319,5.5381,-5.0544,-0.025,0.209,0.192,-15.0056,-15.0056,-15.0056
6.1319,5.5381,-5.0544,-0.025,0.209,0.192,-15.0056,-15.0056,-15.0056
6.1319,6.4695,-4.9778,-0.0794,0.1948,0.2852,-15.0056,-15.0056,-15.0056
6.1486,6.5245,-5.1837,-0.0237,0.1791,0.2493,-14.827,-14.827,-14.827
6.1486,6.5245,-5.1837,-0.0237,0.1791,0.2493,-14.827,-14.827,-14.827
6.1055,6.3641,-4.8341,-0.0429,0.1488,0.18,-14.827,-14.827,-14.827
6.0768,6.4216,-4.7072,-0.0666,0.1658,0.139,-14.827,-14.827,-14.827
6.0768,6.4216,-4.7072,-0.0666,0.1658,0.139,-14.827,-14.827,-14.827
6.0983,6.0529,-4.8581,-0.0482,0.2042,0.1047,-14.827,-14.827,-14.827
6.1295,5.8445,-4.9946,-0.0538,0.2255,0.1241,-14.827,-14.827,-14.827
6.1295,5.8445,-4.9946,-0.0538,0.2255,0.1241,-14.827,-14.827,-14.827
6.1486,5.8206,-5.1789,-0.0956,0.2159,0.1785,-14.827,-14.827,-14.827
6.1295,6.2779,-5.0999,-0.1236,0.1783,0.23199999999999998,-15.0056,-15.0056,-15.0056
6.1295,6.2779,-5.0999,-0.1236,0.1783,0.23199999999999998,-15.0056,-15.0056,-15.0056
