AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
7.5565,-4.3241,5.0831,0.1558,0.0156,0.0153,-18.0425,-18.0425,-18.0425
7.5565,-4.3241,5.0831,0.1558,0.0156,0.0153,-18.0425,-18.0425,-18.0425
7.5613,-4.1254,5.155,0.1579,0.0129,0.0193,-18.0425,-18.0425,-18.0425
7.5397,-4.1134,5.2484,0.1419,0.0241,-0.0119,-18.0425,-18.0425,-18.0425
7.5397,-4.1134,5.2484,0.1419,0.0241,-0.0119,-18.0425,-18.0425,-18.0425
7.5421,-4.2834,5.1741,0.1111,0.0457,-0.047,-18.0425,-18.0425,-18.0425
7.5493,-4.3218,5.0305,0.0887,0.0579,-0.0571,-17.3279,-17.3279,-17.3279
7.5493,-4.3218,5.0305,0.0887,0.0579,-0.0571,-17.3279,-17.3279,-17.3279
7.5637,-4.3672,5.0017,0.0991,0.0547,-0.0542,-17.3279,-17.3279,-17.3279
7.5613,-4.3385,5.0233,0.122,0.0481,-0.0446,-17.3279,-17.3279,-17.3279
7.5613,-4.3385,5.0233,0.122,0.0481,-0.0446,-17.3279,-17.3279,-17.3279
7.5565,-4.2858,5.0496,0.1196,0.0425,-0.0419,-17.3279,-17.3279,-17.3279
7.5301,-4.2691,5.0377,0.0666,0.038,-0.0547,-17.3279,-17.3279,-17.3279
7.5301,-4.2691,5.0377,0.0666,0.038,-0.0547,-17.3279,-17.3279,-17.3279
7.5325,-4.2978,5.0831,0.0394,0.0345,-0.0662,-17.3279,-17.3279,-17.3279
7.5373,-4.3505,5.1526,0.0517,0.0406,-0.0699,-17.3279,-17.3279,-17.3279
7.5373,-4.3505,5.1526,0.0517,0.0406,-0.0699,-17.3279,-17.3279,-17.3279
7.5637,-4.3816,4.997,0.0844,0.0515,-0.0641,-18.2211,-18.2211,-18.2211
7.5876,-4.3768,4.8772,0.1087,0.0465,-0.0539,-18.2211,-18.2211,-18.2211
7.5876,-4.3768,4.8772,0.1087,0.0465,-0.0539,-18.2211,-18.2211,-18.2211
7.5278,-4.4127,5.0233,0.1057,0.0273,-0.0481,-18.2211,-18.2211,-18.2211
7.5373,-4.2978,5.1239,0.1174,0.0249,-0.0409,-18.2211,-18.2211,-18.2211
