AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
4.9132,-7.5924,4.3194,-0.5275,0.1894,0.188,-13.2192,-13.2192,-13.2192
4.9084,-7.5828,4.2451,-0.5269,0.2022,0.1991,-14.2911,-14.2911,-14.2911
4.9084,-7.5828,4.2451,-0.5269,0.2022,0.1991,-14.2911,-14.2911,-14.2911
4.8892,-7.6259,4.2116,-0.5445,0.2057,0.2061,-14.2911,-14.2911,-14.2911
4.8724,-7.6594,4.2139999999999995,-0.568,0.2028,0.2167,-14.2911,-14.2911,-14.2911
4.8724,-7.6594,4.2139999999999995,-0.568,0.2028,0.2167,-14.2911,-14.2911,-14.2911
4.8437,-7.6714,4.1518,-0.5658,0.1969,0.2324,-14.2911,-14.2911,-14.2911
4.8365,-7.5996,4.1781,-0.5392,0.1857,0.2468,-14.2911,-14.2911,-14.2911
4.8365,-7.5996,4.1781,-0.5392,0.1857,0.2468,-14.2911,-14.2911,-14.2911
4.8246,-7.5756,4.1637,-0.5312,0.1759,0.2471,-14.2911,-14.2911,-14.2911
4.7934,-7.657,4.0895,-0.5309,0.1663,0.23800000000000002,-13.2192,-13.2192,-13.2192
4.7934,-7.657,4.0895,-0.5309,0.1663,0.23800000000000002,-13.2192,-13.2192,-13.2192
4.8078,-7.7361,3.9746,-0.5235,0.1455,0.2407,-13.2192,-13.2192,-13.2192
4.7791,-7.7863,3.965,-0.4958,0.1071,0.2615,-13.2192,-13.2192,-13.2192
4.7791,-7.7863,3.965,-0.4958,0.1071,0.2615,-13.2192,-13.2192,-13.2192
4.7408,-7.7887,4.0680000000000005,-0.4833,0.0723,0.2814,-13.2192,-13.2192,-13.2192
4.7312,-8.1359,3.9506,-0.4958,0.0475,0.3054,-13.2192,-13.2192,-13.2192
4.7312,-8.1359,3.9506,-0.4958,0.0475,0.3054,-13.2192,-13.2192,-13.2192
4.7264,-8.167,3.8477,-0.4279,0.0025,0.3853,-13.2192,-13.2192,-13.2192
4.6641,-8.2293,3.9315,-0.3991,-0.0511,0.47,-13.5765,-13.5765,-13.5765
4.6641,-8.2293,3.9315,-0.3991,-0.0511,0.47,-13.5765,-13.5765,-13.5765
4.5779,-8.3322,3.5867,-0.4505,-0.1048,0.5451,-13.5765,-13.5765,-13.5765
3.6753,-8.0521,3.6729,-0.4236,-0.1517,0.5451,-13.5765,-13.5765,-13.5765
3.6753,-8.0521,3.6729,-0.4236,-0.1517,0.5451,-13.5765,-13.5765,-13.5765
4.0536,-8.8087,3.388,-0.4367,-0.1578,0.1935,-13.5765,-13.5765,-13.5765
4.3241,-8.9093,3.6849,-0.3602,0.0456,-0.1314,-13.5765,-13.5765,-13.5765
4.3241,-8.9093,3.6849,-0.3602,0.0456,-0.1314,-13.5765,-13.5765,-13.5765
4.3888,-8.8901,3.6992,-0.4135,0.3471,-0.3788,-13.5765,-13.5765,-13.5765
4.8078,-8.6866,3.4095,-0.4798,0.4526,-0.47200000000000003,-13.5765,-13.5765,-13.5765
4.8078,-8.6866,3.4095,-0.4798,0.4526,-0.47200000000000003,-13.5765,-13.5765,-13.5765
5.2938,-8.2891,3.4933,-0.3192,0.391,-0.3497,-12.5047,-12.5047,-12.5047
5.4375,-7.6116,3.9674,-0.1269,0.3207,-0.166,-12.5047,-12.5047,-12.5047
5.4375,-7.6116,3.9674,-0.1269,0.3207,-0.166,-12.5047,-12.5047,-12.5047
5.3968,-7.1973,4.3936,-0.0934,0.3194,-0.0741,-12.5047,-12.5047,-12.5047
5.2986,-6.8454,4.4319,-0.1938,0.3524,-0.1101,-12.5047,-12.5047,-12.5047
5.2986,-6.8454,4.4319,-0.1938,0.3524,-0.1101,-12.5047,-12.5047,-12.5047
5.3322,-6.7903,4.6809,-0.3094,0.3729,-0.1969,-12.5047,-12.5047,-12.5047
5.4591,-6.8813,4.7647,-0.434,0.4166,-0.2123,-12.5047,-12.5047,-12.5047
5.4591,-6.8813,4.7647,-0.434,0.4166,-0.2123,-12.5047,-12.5047,-12.5047
5.2795,-6.8262,4.7815,-0.4859,0.4368,-0.1175,-13.3979,-13.3979,-13.3979
5.0472,-6.6706,5.0161,-0.4289,0.3998,0.021,-13.3979,-13.3979,-13.3979
5.0472,-6.6706,5.0161,-0.4289,0.3998,0.021,-13.3979,-13.3979,-13.3979
4.8437,-6.5988,5.2053,-0.4204,0.3434,0.0761,-13.3979,-13.3979,-13.3979
4.8461,-6.5293,5.3609,-0.4236,0.2805,0.08199999999999999,-13.3979,-13.3979,-13.3979
4.8461,-6.5293,5.3609,-0.4236,0.2805,0.08199999999999999,-13.3979,-13.3979,-13.3979
4.8485,-6.4814,5.5117,-0.4681,0.2278,0.10300000000000001,-13.3979,-13.3979,-13.3979
4.7982,-6.5820000000000025,5.4351,-0.5429,0.1977,0.136,-13.3979,-13.3979,-13.3979
4.7982,-6.5820000000000025,5.4351,-0.5429,0.1977,0.136,-13.3979,-13.3979,-13.3979
4.791,-6.8645,5.1382,-0.6266,0.1822,0.1379,-12.5047,-12.5047,-12.5047
4.6737,-7.2141,4.9012,-0.6543,0.1705,0.1419,-12.5047,-12.5047,-12.5047
4.6737,-7.2141,4.9012,-0.6543,0.1705,0.1419,-12.5047,-12.5047,-12.5047
4.7288,-7.1902,4.7144,-0.5581,0.1026,0.1714,-12.5047,-12.5047,-12.5047
4.8437,-6.9220000000000015,4.9347,-0.4023,-0.0007,0.2591,-12.5047,-12.5047,-12.5047
4.8437,-6.9220000000000015,4.9347,-0.4023,-0.0007,0.2591,-12.5047,-12.5047,-12.5047
4.8868,-6.7137,5.0017,-0.4108,-0.0529,0.3477,-12.5047,-12.5047,-12.5047
4.9203,-6.8142,4.6929,-0.6833,-0.0066,0.3328,-12.5047,-12.5047,-12.5047
4.9203,-6.8142,4.6929,-0.6833,-0.0066,0.3328,-12.5047,-12.5047,-12.5047
4.8988,-7.2069,3.9842,-0.912,0.0872,0.2881,-11.0756,-11.0756,-11.0756
4.8988,-7.6642,3.4742,-0.9579,0.1761,0.22899999999999998,-11.0756,-11.0756,-11.0756
4.8988,-7.6642,3.4742,-0.9579,0.1761,0.22899999999999998,-11.0756,-11.0756,-11.0756
5.0855,-8.1503,2.9761,-0.8926,0.2595,0.1946,-11.0756,-11.0756,-11.0756
5.1071,-8.3275,2.7032,-0.7698,0.3314,0.2327,-11.0756,-11.0756,-11.0756
5.1071,-8.3275,2.7032,-0.7698,0.3314,0.2327,-11.0756,-11.0756,-11.0756
2.459,-6.0457,0.5196,-0.5791,0.309,0.2463,-11.0756,-11.0756,-11.0756
4.0464,-10.2381,4.3385,0.0307,-0.2329,-0.0592,-11.0756,-11.0756,-11.0756
4.0464,-10.2381,4.3385,0.0307,-0.2329,-0.0592,-11.0756,-11.0756,-11.0756
4.7336,-7.5445,4.4295,0.2318,0.0912,0.095,-11.0756,-11.0756,-11.0756
4.8892,-8.3658,4.0943,-0.2891,0.4768,-0.1615,-12.6833,-12.6833,-12.6833
4.8892,-8.3658,4.0943,-0.2891,0.4768,-0.1615,-12.6833,-12.6833,-12.6833
4.9922,-8.1527,3.6777,-0.4529,0.6717,-0.2493,-12.6833,-12.6833,-12.6833
4.9874,-7.9444,4.0512,-0.2801,0.6574,-0.2065,-12.6833,-12.6833,-12.6833
4.9874,-7.9444,4.0512,-0.2801,0.6574,-0.2065,-12.6833,-12.6833,-12.6833
4.8605,-7.3937,4.226,-0.0598,0.5479,-0.0983,-12.6833,-12.6833,-12.6833
4.6809,-6.7999,5.1957,0.2438,0.2592,0.1035,-12.6833,-12.6833,-12.6833
4.6809,-6.7999,5.1957,0.2438,0.2592,0.1035,-12.6833,-12.6833,-12.6833
4.5037,-5.6674,6.2923,0.3966,-0.013999999999999999,0.3006,-12.6833,-12.6833,-12.6833
4.6378,-4.8724,6.6658,0.3149,-0.2393,0.4109,-13.7551,-13.7551,-13.7551
4.6378,-4.8724,6.6658,0.3149,-0.2393,0.4109,-13.7551,-13.7551,-13.7551
3.9746,-4.4894,8.2173,-0.1917,-0.2875,0.2599,-13.7551,-13.7551,-13.7551
4.1206,-5.8541,6.151,-1.1999,0.2062,-0.15,-13.7551,-13.7551,-13.7551
4.1206,-5.8541,6.151,-1.1999,0.2062,-0.15,-13.7551,-13.7551,-13.7551
4.4008,-6.4647,4.3241,-1.3392,0.2829,-0.1042,-13.7551,-13.7551,-13.7551
4.3984,-6.7951,4.4247,-0.9765,0.0235,0.1416,-13.7551,-13.7551,-13.7551
4.3984,-6.7951,4.4247,-0.9765,0.0235,0.1416,-13.7551,-13.7551,-13.7551
4.3625,-6.8502,4.4319,-0.7609999999999999,-0.0891,0.32799999999999996,-13.7551,-13.7551,-13.7551
4.3625,-6.8502,4.4319,-0.7609999999999999,-0.0891,0.32799999999999996,-13.7551,-13.7551,-13.7551
4.4223,-6.8382,4.1972,-0.6548,-0.0915,0.4284,-14.6483,-14.6483,-14.6483
4.5492,-6.7352,4.372,-0.5597,-0.10800000000000001,0.48200000000000004,-14.6483,-14.6483,-14.6483
4.5492,-6.7352,4.372,-0.5597,-0.10800000000000001,0.48200000000000004,-14.6483,-14.6483,-14.6483
