AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
7.9276,5.2053,-3.1126,-0.9695,-0.4745,0.0265,10.7183,10.7183,10.7183
7.9276,5.2053,-3.1126,-0.9695,-0.4745,0.0265,10.7183,10.7183,10.7183
7.93,5.2196,-3.139,-0.9549,-0.4662,0.0257,10.7183,10.7183,10.7183
7.9348,5.0257,-3.1821,-0.9402,-0.4636,0.0252,9.2892,9.2892,9.2892
7.9348,5.0257,-3.1821,-0.9402,-0.4636,0.0252,9.2892,9.2892,9.2892
7.9396,5.0544,-3.1437,-0.9826,-0.4655,0.0406,9.2892,9.2892,9.2892
7.9179999999999975,5.2555,-3.1725,-1.0241,-0.4628,0.0502,9.2892,9.2892,9.2892
7.9179999999999975,5.2555,-3.1725,-1.0241,-0.4628,0.0502,9.2892,9.2892,9.2892
7.9276,5.3968,-3.1342,-1.0087,-0.4609,0.0361,9.2892,9.2892,9.2892
7.9348,5.2699,-3.1078,-0.9576,-0.4591,0.0092,9.2892,9.2892,9.2892
7.9348,5.2699,-3.1078,-0.9576,-0.4591,0.0092,9.2892,9.2892,9.2892
7.9228,5.2077,-3.1414,-0.9205,-0.45399999999999996,-0.0033,9.2892,9.2892,9.2892
7.9372,5.1047,-3.1964,-0.9048,-0.4537,-0.0047,12.1474,12.1474,12.1474
7.9372,5.1047,-3.1964,-0.9048,-0.4537,-0.0047,12.1474,12.1474,12.1474
7.9179999999999975,5.1262,-3.1892,-0.9195,-0.4628,0.0031,12.1474,12.1474,12.1474
7.9085,5.3202,-3.115,-0.9442,-0.4684,0.0089,12.1474,12.1474,12.1474
7.9085,5.3202,-3.115,-0.9442,-0.4684,0.0089,12.1474,12.1474,12.1474
7.9013,5.3369,-3.1246,-0.9195,-0.4628,-0.006,12.1474,12.1474,12.1474
7.9061,5.2292,-3.139,-0.8918,-0.4556,-0.0222,12.1474,12.1474,12.1474
7.9061,5.2292,-3.139,-0.8918,-0.4556,-0.0222,12.1474,12.1474,12.1474
7.9276,5.2124,-3.1605,-0.8806,-0.4521,-0.0268,12.1474,12.1474,12.1474
7.9204,5.1095,-3.2252,-0.8785,-0.4532,-0.0257,9.4678,9.4678,9.4678
7.9204,5.1095,-3.2252,-0.8785,-0.4532,-0.0257,9.4678,9.4678,9.4678
7.8941,5.143,-3.2563,-0.9115,-0.4655,-0.0159,9.4678,9.4678,9.4678
