AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.6434,-6.4910000000000005,4.7886,0.5504,0.1064,-0.1564,16.6134,16.6134,16.6134
5.6434,-6.4910000000000005,4.7886,0.5504,0.1064,-0.1564,16.6134,16.6134,16.6134
5.6482,-6.5365,4.7264,0.4923,0.1232,-0.2012,16.6134,16.6134,16.6134
5.6769,-6.6945,4.6402,0.4684,0.128,-0.231,16.6134,16.6134,16.6134
5.6769,-6.6945,4.6402,0.4684,0.128,-0.231,16.6134,16.6134,16.6134
5.6841,-6.8861,4.6426,0.4894,0.1261,-0.2254,16.6134,16.6134,16.6134
5.6961,-6.9148,4.6402,0.5544,0.1189,-0.1839,15.3629,15.3629,15.3629
5.6961,-6.9148,4.6402,0.5544,0.1189,-0.1839,15.3629,15.3629,15.3629
5.6745,-6.7783,4.6905,0.6087,0.1181,-0.1383,15.3629,15.3629,15.3629
5.665,-6.6778,4.7503,0.6305,0.1309,-0.1157,15.3629,15.3629,15.3629
5.665,-6.6778,4.7503,0.6305,0.1309,-0.1157,15.3629,15.3629,15.3629
5.6578,-6.5820000000000025,4.7312,0.609,0.149,-0.1223,15.3629,15.3629,15.3629
5.6554,-6.6035,4.657,0.5704,0.1631,-0.1447,15.3629,15.3629,15.3629
5.6554,-6.6035,4.657,0.5704,0.1631,-0.1447,15.3629,15.3629,15.3629
5.6817,-6.6610000000000005,4.5205,0.564,0.1575,-0.1623,15.3629,15.3629,15.3629
5.6769,-6.6993,4.5827,0.5863,0.1314,-0.1639,16.792,16.792,16.792
5.6769,-6.6993,4.5827,0.5863,0.1314,-0.1639,16.792,16.792,16.792
5.6722,-6.6706,4.7479,0.5906,0.1189,-0.1615,16.792,16.792,16.792
5.665,-6.6754,4.791,0.5506,0.1367,-0.1721,16.792,16.792,16.792
5.665,-6.6754,4.791,0.5506,0.1367,-0.1721,16.792,16.792,16.792
5.6698,-6.763999999999999,4.6881,0.5232,0.1631,-0.1775,16.792,16.792,16.792
5.6722,-6.8095,4.5756,0.5493,0.1668,-0.1612,16.792,16.792,16.792
5.6722,-6.8095,4.5756,0.5493,0.1668,-0.1612,16.792,16.792,16.792
5.6626,-6.7041,4.6689,0.5893,0.1541,-0.1402,16.792,16.792,16.792
5.6626,-6.7041,4.6689,0.5893,0.1541,-0.1402,16.792,16.792,16.792
5.6482,-6.6179,4.6953,0.573,0.1517,-0.141,16.792,16.792,16.792
5.6626,-6.7472,4.5684,0.5291,0.1562,-0.1583,16.4347,16.4347,16.4347
5.6626,-6.7472,4.5684,0.5291,0.1562,-0.1583,16.4347,16.4347,16.4347
5.6674,-6.8621,4.5803,0.5365,0.1453,-0.1495,16.4347,16.4347,16.4347
5.6458,-6.8166,4.6857,0.5741,0.1306,-0.1178,16.4347,16.4347,16.4347
5.6458,-6.8166,4.6857,0.5741,0.1306,-0.1178,16.4347,16.4347,16.4347
5.6362,-6.6873,4.7695,0.5634,0.1367,-0.1024,16.4347,16.4347,16.4347
5.6291,-6.7233,4.6498,0.519,0.158,-0.1112,16.4347,16.4347,16.4347
5.6291,-6.7233,4.6498,0.519,0.158,-0.1112,16.4347,16.4347,16.4347
5.6362,-6.8957,4.5253,0.5104,0.1602,-0.1104,16.4347,16.4347,16.4347
5.6338,-6.8861,4.5277,0.5562,0.1383,-0.0816,16.4347,16.4347,16.4347
5.6338,-6.8861,4.5277,0.5562,0.1383,-0.0816,16.4347,16.4347,16.4347
5.5931,-6.7855,4.6665,0.6052,0.124,-0.052000000000000005,16.4347,16.4347,16.4347
5.5907,-6.685,4.6761,0.5991,0.1234,-0.0483,16.4347,16.4347,16.4347
5.5907,-6.685,4.6761,0.5991,0.1234,-0.0483,16.4347,16.4347,16.4347
5.5764,-6.6658,4.6115,0.5586,0.1272,-0.0691,16.4347,16.4347,16.4347
5.5884,-6.7807,4.5085,0.5219,0.1216,-0.0928,16.4347,16.4347,16.4347
5.5884,-6.7807,4.5085,0.5219,0.1216,-0.0928,16.4347,16.4347,16.4347
5.5644,-6.843,4.5492,0.5054,0.1011,-0.0984,16.4347,16.4347,16.4347
5.574,-6.9364,4.5899,0.508,0.0851,-0.0901,16.0774,16.0774,16.0774
5.574,-6.9364,4.5899,0.508,0.0851,-0.0901,16.0774,16.0774,16.0774
5.55,-6.9124,4.6905,0.524,0.0853,-0.068,16.0774,16.0774,16.0774
5.5261,-6.819,4.7886,0.528,0.1064,-0.051,16.0774,16.0774,16.0774
5.5261,-6.819,4.7886,0.528,0.1064,-0.051,16.0774,16.0774,16.0774
5.5045,-6.7592,4.7432,0.4931,0.1426,-0.059000000000000004,16.0774,16.0774,16.0774
5.5022,-6.8358,4.6282,0.4255,0.1746,-0.0851,16.0774,16.0774,16.0774
5.5022,-6.8358,4.6282,0.4255,0.1746,-0.0851,16.0774,16.0774,16.0774
5.5093,-7.0393,4.475,0.3972,0.1868,-0.0944,16.0774,16.0774,16.0774
5.5093,-7.0513,4.4271,0.4486,0.1738,-0.0653,16.0774,16.0774,16.0774
5.5093,-7.0513,4.4271,0.4486,0.1738,-0.0653,16.0774,16.0774,16.0774
5.4638,-7.0058,4.4918,0.503,0.1549,-0.0353,16.0774,16.0774,16.0774
5.4519,-6.9938,4.5636,0.5309,0.1509,-0.0209,16.0774,16.0774,16.0774
5.4519,-6.9938,4.5636,0.5309,0.1509,-0.0209,16.0774,16.0774,16.0774
5.4136,-7.0321,4.6354,0.5301,0.1631,-0.0139,16.0774,16.0774,16.0774
5.3729,-7.1949,4.6689,0.5176,0.1863,-0.0038,16.0774,16.0774,16.0774
5.3729,-7.1949,4.6689,0.5176,0.1863,-0.0038,16.0774,16.0774,16.0774
5.3417,-7.4392,4.7312,0.48700000000000004,0.2161,0.0281,16.0774,16.0774,16.0774
5.301,-7.6738,4.6163,0.4835,0.247,0.1011,16.0774,16.0774,16.0774
5.301,-7.6738,4.6163,0.4835,0.247,0.1011,16.0774,16.0774,16.0774
5.2651,-7.7792,4.5971,0.5182,0.2686,0.2159,17.6852,17.6852,17.6852
5.1741,-7.7744,4.5779,0.5637,0.2891,0.3395,17.6852,17.6852,17.6852
5.1741,-7.7744,4.5779,0.5637,0.2891,0.3395,17.6852,17.6852,17.6852
5.0664,-7.8486,4.2763,0.5632,0.2925,0.4457,17.6852,17.6852,17.6852
4.2427,-7.6187,4.0057,0.5445,0.365,0.4308,17.6852,17.6852,17.6852
4.2427,-7.6187,4.0057,0.5445,0.365,0.4308,17.6852,17.6852,17.6852
3.3233,-8.361,2.9785,0.597,0.2537,0.0497,17.6852,17.6852,17.6852
3.8189,-7.8199,3.8189,1.0737,-0.133,-0.1972,17.6852,17.6852,17.6852
3.8189,-7.8199,3.8189,1.0737,-0.133,-0.1972,17.6852,17.6852,17.6852
4.553999999999999,-7.0968,4.4127,1.1611,-0.1866,-0.3615,16.4347,16.4347,16.4347
