AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.0065,2.2602,-8.7297,0.0383,-0.0139,-0.061,19.6502,19.6502,19.6502
4.9993,1.7814,-8.5669,0.1419,-0.0373,-0.1252,19.6502,19.6502,19.6502
4.9993,1.7814,-8.5669,0.1419,-0.0373,-0.1252,19.6502,19.6502,19.6502
4.9586,1.4941,-8.452,0.1411,-0.0381,-0.1255,19.6502,19.6502,19.6502
4.9706,1.6329,-8.519,0.0516,-0.0232,-0.0922,19.6502,19.6502,19.6502
4.9706,1.6329,-8.519,0.0516,-0.0232,-0.0922,19.6502,19.6502,19.6502
4.985,2.0064,-8.7417,-0.004,-0.0163,-0.0706,18.2211,18.2211,18.2211
4.9754,2.2171,-8.8398,0.0471,-0.0424,-0.0898,18.2211,18.2211,18.2211
4.9754,2.2171,-8.8398,0.0471,-0.0424,-0.0898,18.2211,18.2211,18.2211
4.9539,1.9226,-8.7273,0.1579,-0.0842,-0.1287,18.2211,18.2211,18.2211
4.9179,1.506,-8.519,0.1704,-0.1084,-0.1343,18.2211,18.2211,18.2211
4.9179,1.506,-8.519,0.1704,-0.1084,-0.1343,18.2211,18.2211,18.2211
4.894,1.6904,-8.519,0.0495,-0.1018,-0.0989,18.2211,18.2211,18.2211
4.882,2.2339,-8.5693,-0.0163,-0.08900000000000001,-0.081,18.2211,18.2211,18.2211
4.882,2.2339,-8.5693,-0.0163,-0.08900000000000001,-0.081,18.2211,18.2211,18.2211
4.8701,2.0974,-8.689,0.1092,-0.0847,-0.1106,18.9356,18.9356,18.9356
4.882,1.5946,-8.7225,0.2112,-0.0978,-0.1236,18.9356,18.9356,18.9356
4.8413,1.5491,-8.6651,0.14800000000000002,-0.1119,-0.0789,18.9356,18.9356,18.9356
4.8413,1.5491,-8.6651,0.14800000000000002,-0.1119,-0.0789,18.9356,18.9356,18.9356
4.7958,2.0855,-8.61,0.0495,-0.11800000000000001,-0.0389,18.9356,18.9356,18.9356
