AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
6.0002,-6.8933,3.6825,-0.3746,0.1047,0.1394,-16.9706,-16.9706,-16.9706
6.0002,-6.8933,3.6825,-0.3746,0.1047,0.1394,-16.9706,-16.9706,-16.9706
5.9954,-6.9172,3.795,-0.3309,0.1068,0.1287,-17.6852,-17.6852,-17.6852
5.9834,-7.0321,3.9530000000000003,-0.3096,0.1263,0.1191,-17.6852,-17.6852,-17.6852
5.9834,-7.0321,3.9530000000000003,-0.3096,0.1263,0.1191,-17.6852,-17.6852,-17.6852
5.981,-7.1207,4.0105,-0.3173,0.1707,0.1237,-17.6852,-17.6852,-17.6852
6.0098,-7.171,3.8022,-0.3514,0.2128,0.1426,-17.6852,-17.6852,-17.6852
6.0098,-7.171,3.8022,-0.3514,0.2128,0.1426,-17.6852,-17.6852,-17.6852
6.0145,-7.1183,3.5580000000000003,-0.3554,0.21600000000000005,0.1759,-17.6852,-17.6852,-17.6852
6.0121,-6.9172,3.6059,-0.3051,0.1878,0.2065,-17.6852,-17.6852,-17.6852
6.0121,-6.9172,3.6059,-0.3051,0.1878,0.2065,-17.6852,-17.6852,-17.6852
5.9954,-6.8885,3.7184,-0.3008,0.1614,0.1985,-18.9356,-18.9356,-18.9356
5.9954,-6.8885,3.7184,-0.3008,0.1614,0.1985,-18.9356,-18.9356,-18.9356
5.9858,-7.1111,3.7687,-0.32799999999999996,0.1502,0.1822,-18.9356,-18.9356,-18.9356
5.9571,-7.159,3.9075,-0.336,0.1521,0.1977,-18.9356,-18.9356,-18.9356
5.9571,-7.159,3.9075,-0.336,0.1521,0.1977,-18.9356,-18.9356,-18.9356
5.9499,-7.0585,3.9243,-0.3272,0.1718,0.2259,-18.9356,-18.9356,-18.9356
5.9523,-6.9938,3.8285,-0.3413,0.192,0.2347,-18.9356,-18.9356,-18.9356
5.9523,-6.9938,3.8285,-0.3413,0.192,0.2347,-18.9356,-18.9356,-18.9356
5.9475,-7.0417,3.6944,-0.3469,0.19899999999999998,0.2336,-18.9356,-18.9356,-18.9356
5.9427,-7.0537,3.6059,-0.307,0.1816,0.2408,-18.9356,-18.9356,-18.9356
5.9427,-7.0537,3.6059,-0.307,0.1816,0.2408,-18.9356,-18.9356,-18.9356
5.9236,-7.0058,3.7591,-0.2369,0.1502,0.2512,-17.6852,-17.6852,-17.6852
