AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
7.7887,-3.273,5.4591,0.1305,-0.3821,-0.0412,36.0849,36.0849,36.0849
7.7887,-3.273,5.4591,0.1305,-0.3821,-0.0412,36.0849,36.0849,36.0849
7.8007,-3.2969999999999997,5.4231,0.1231,-0.3811,-0.0428,35.9063,35.9063,35.9063
7.8103,-3.3185,5.3944,0.1462,-0.3803,-0.0353,35.9063,35.9063,35.9063
7.8103,-3.3185,5.3944,0.1462,-0.3803,-0.0353,35.9063,35.9063,35.9063
7.7935,-3.218,5.4423,0.1609,-0.3821,-0.0273,35.9063,35.9063,35.9063
7.8031,-3.2275,5.4375,0.1449,-0.3805,-0.0321,35.9063,35.9063,35.9063
7.8031,-3.2275,5.4375,0.1449,-0.3805,-0.0321,35.9063,35.9063,35.9063
7.7816,-3.3113,5.4064,0.1204,-0.3816,-0.0393,35.9063,35.9063,35.9063
7.8031,-3.3784,5.404,0.1348,-0.3861,-0.0287,35.9063,35.9063,35.9063
7.8031,-3.3784,5.404,0.1348,-0.3861,-0.0287,35.9063,35.9063,35.9063
7.7959,-3.2204,5.4423,0.1694,-0.3896,-0.0124,35.549,35.549,35.549
7.7887,-3.1868,5.4734,0.1609,-0.3867,-0.0183,35.549,35.549,35.549
7.7887,-3.1868,5.4734,0.1609,-0.3867,-0.0183,35.549,35.549,35.549
7.7935,-3.2467,5.4351,0.1335,-0.3805,-0.0327,35.549,35.549,35.549
7.7887,-3.3497,5.4519,0.1212,-0.3819,-0.0335,35.549,35.549,35.549
7.7887,-3.3497,5.4519,0.1212,-0.3819,-0.0335,35.549,35.549,35.549
7.7887,-3.2922,5.4231,0.1454,-0.3816,-0.0212,35.549,35.549,35.549
7.7887,-3.2922,5.4231,0.1454,-0.3816,-0.0212,35.549,35.549,35.549
7.7863,-3.2371,5.5141,0.1817,-0.3811,-0.0121,35.549,35.549,35.549
7.772,-3.1773,5.4854,0.1678,-0.3728,-0.0212,36.0849,36.0849,36.0849
7.772,-3.1773,5.4854,0.1678,-0.3728,-0.0212,36.0849,36.0849,36.0849
7.76,-3.2611,5.4662,0.1284,-0.3654,-0.0388,36.0849,36.0849,36.0849
7.7768,-3.3568,5.416,0.1034,-0.3648,-0.0462,36.0849,36.0849,36.0849
7.7768,-3.3568,5.416,0.1034,-0.3648,-0.0462,36.0849,36.0849,36.0849
7.772,-3.3904,5.4088,0.1244,-0.3707,-0.0321,36.0849,36.0849,36.0849
7.7863,-3.3521,5.4974,0.166,-0.376,-0.0103,36.0849,36.0849,36.0849
7.7863,-3.3521,5.4974,0.166,-0.376,-0.0103,36.0849,36.0849,36.0849
7.7576,-3.3185,5.5381,0.179,-0.371,0.002,36.0849,36.0849,36.0849
7.76,-3.4406,5.4806,0.1801,-0.3611,0.0126,35.7276,35.7276,35.7276
7.76,-3.4406,5.4806,0.1801,-0.3611,0.0126,35.7276,35.7276,35.7276
7.7576,-3.4287,5.4303,0.2059,-0.3608,0.0382,35.7276,35.7276,35.7276
7.76,-3.3305,5.4591,0.2474,-0.3662,0.0643,35.7276,35.7276,35.7276
7.76,-3.3305,5.4591,0.2474,-0.3662,0.0643,35.7276,35.7276,35.7276
7.7337,-3.2754,5.4998,0.2616,-0.3694,0.0723,35.7276,35.7276,35.7276
7.7313,-3.2802,5.4351,0.2498,-0.3686,0.0672,35.7276,35.7276,35.7276
7.7313,-3.2802,5.4351,0.2498,-0.3686,0.0672,35.7276,35.7276,35.7276
7.7097,-3.194,5.5955,0.2189,-0.3765,0.0534,35.7276,35.7276,35.7276
7.7097,-3.2275,5.5644,0.1811,-0.368,0.0278,35.7276,35.7276,35.7276
7.7097,-3.2275,5.5644,0.1811,-0.368,0.0278,35.7276,35.7276,35.7276
7.7073,-3.2898,5.4686,0.1729,-0.3587,0.01,36.6208,36.6208,36.6208
7.693,-3.2874,5.495,0.1649,-0.3608,-0.0002,36.6208,36.6208,36.6208
7.693,-3.2874,5.495,0.1649,-0.3608,-0.0002,36.6208,36.6208,36.6208
7.681,-3.3185,5.5596,0.1596,-0.3635,-0.0092,36.6208,36.6208,36.6208
7.6954,-3.3856,5.5453,0.1454,-0.3611,-0.0161,36.6208,36.6208,36.6208
7.6954,-3.3856,5.5453,0.1454,-0.3611,-0.0161,36.6208,36.6208,36.6208
7.6834,-3.3712,5.5764,0.1393,-0.3622,-0.0095,36.6208,36.6208,36.6208
7.6738,-3.3736,5.5716,0.1281,-0.3608,-0.0068,36.6208,36.6208,36.6208
7.6738,-3.3736,5.5716,0.1281,-0.3608,-0.0068,36.6208,36.6208,36.6208
7.669,-3.4311,5.5907,0.1188,-0.3568,-0.0015,35.549,35.549,35.549
7.6547,-3.5221,5.6051,0.1271,-0.3496,0.0158,35.549,35.549,35.549
7.6547,-3.5221,5.6051,0.1271,-0.3496,0.0158,35.549,35.549,35.549
7.6499,-3.5101,5.6458,0.1715,-0.3427,0.0462,35.549,35.549,35.549
7.6307,-3.4119,5.6291,0.1958,-0.3326,0.0704,35.549,35.549,35.549
7.6307,-3.4119,5.6291,0.1958,-0.3326,0.0704,35.549,35.549,35.549
7.6259,-3.4718,5.6291,0.1713,-0.3241,0.0739,35.549,35.549,35.549
7.5924,-3.4718,5.6506,0.1383,-0.319,0.0813,35.549,35.549,35.549
7.5924,-3.4718,5.6506,0.1383,-0.319,0.0813,35.549,35.549,35.549
7.5828,-3.6681,5.7057,0.1321,-0.3062,0.0954,35.7276,35.7276,35.7276
