AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.8038,-6.242000000000001,5.1693,-0.004,0.0597,-0.0391,-13.7551,-13.7551,-13.7551
5.8038,-6.242000000000001,5.1693,-0.004,0.0597,-0.0391,-13.7551,-13.7551,-13.7551
5.8278,-6.6323,4.8365,-0.0717,0.1124,-0.0831,-13.7551,-13.7551,-13.7551
5.8278,-6.6323,4.8365,-0.0717,0.1124,-0.0831,-13.7551,-13.7551,-13.7551
5.8661,-6.6227,4.5013,-0.0496,0.1156,-0.0607,-13.7551,-13.7551,-13.7551
5.8445,-6.6586,4.6163,-0.0088,0.0743,-0.0279,-12.5047,-12.5047,-12.5047
5.8445,-6.6586,4.6163,-0.0088,0.0743,-0.0279,-12.5047,-12.5047,-12.5047
5.835,-6.5269,4.8365,0.0271,0.0461,0.0032,-12.5047,-12.5047,-12.5047
5.811,-6.4431,4.985,0.0186,0.0546,0.0075,-12.5047,-12.5047,-12.5047
5.811,-6.4431,4.985,0.0186,0.0546,0.0075,-12.5047,-12.5047,-12.5047
5.8062,-6.4671,4.8437,-0.0096,0.0791,-0.0056,-12.5047,-12.5047,-12.5047
5.8445,-6.5413,4.6594,-0.0184,0.0853,-0.0125,-12.5047,-12.5047,-12.5047
5.8445,-6.5413,4.6594,-0.0184,0.0853,-0.0125,-12.5047,-12.5047,-12.5047
5.8469,-6.6586,4.6091,-0.0125,0.0621,-0.0026,-12.5047,-12.5047,-12.5047
5.8469,-6.6586,4.6091,-0.0125,0.0621,-0.0026,-12.5047,-12.5047,-12.5047
5.8062,-6.6371,5.0424,0.0314,0.0384,0.0304,-11.9688,-11.9688,-11.9688
5.7703,-6.6873,5.1885,0.0325,0.0789,0.0544,-11.9688,-11.9688,-11.9688
5.7703,-6.6873,5.1885,0.0325,0.0789,0.0544,-11.9688,-11.9688,-11.9688
5.7775,-6.9795,4.8389,-0.0107,0.1361,0.0842,-11.9688,-11.9688,-11.9688
5.8229999999999995,-7.3889,4.3529,-0.0336,0.1311,0.1643,-11.9688,-11.9688,-11.9688
5.8229999999999995,-7.3889,4.3529,-0.0336,0.1311,0.1643,-11.9688,-11.9688,-11.9688
5.5955,-7.4416,4.1542,0.0386,0.0344,0.3159,-11.9688,-11.9688,-11.9688
4.7839,-6.9866,4.4271,0.1355,-0.0615,0.42,-11.9688,-11.9688,-11.9688
4.7839,-6.9866,4.4271,0.1355,-0.0615,0.42,-11.9688,-11.9688,-11.9688
4.5013,-7.4152,3.4622,0.2064,-0.1523,0.3766,-11.9688,-11.9688,-11.9688
4.3361,-7.6618,4.4439,0.4969,-0.4074,0.4512,-11.9688,-11.9688,-11.9688
4.3361,-7.6618,4.4439,0.4969,-0.4074,0.4512,-11.9688,-11.9688,-11.9688
4.3122,-7.1087,4.1853,0.621,-0.4647,0.5023,-11.9688,-11.9688,-11.9688
4.3122,-7.1087,4.1853,0.621,-0.4647,0.5023,-11.9688,-11.9688,-11.9688
4.9826,-6.7903,4.8246,0.6865,-0.4618,0.3449,-11.9688,-11.9688,-11.9688
4.9706,-6.3761,5.5213,0.6128,-0.1014,0.1034,-11.9688,-11.9688,-11.9688
4.9706,-6.3761,5.5213,0.6128,-0.1014,0.1034,-11.9688,-11.9688,-11.9688
5.7057,-7.171,3.7184,0.013000000000000001,0.2056,-0.4628,-11.9688,-11.9688,-11.9688
6.3114,-7.5182,4.0871,0.0948,0.1247,-0.5537,-14.1124,-14.1124,-14.1124
6.3114,-7.5182,4.0871,0.0948,0.1247,-0.5537,-14.1124,-14.1124,-14.1124
6.8286,-6.8789,4.226,0.2721,0.1191,-0.4386,-14.1124,-14.1124,-14.1124
6.5964,-6.7664,4.9754,0.2293,0.1177,-0.41200000000000003,-14.1124,-14.1124,-14.1124
6.5964,-6.7664,4.9754,0.2293,0.1177,-0.41200000000000003,-14.1124,-14.1124,-14.1124
6.4934,-6.1319,5.392,0.16699999999999998,0.1739,-0.3686,-14.1124,-14.1124,-14.1124
6.8741,-5.8613,5.6386,0.0058,0.2616,-0.4266,-14.1124,-14.1124,-14.1124
6.8741,-5.8613,5.6386,0.0058,0.2616,-0.4266,-14.1124,-14.1124,-14.1124
6.6083,-5.9236,5.5979,-0.1787,0.3849,-0.4506,-14.1124,-14.1124,-14.1124
6.6083,-5.9236,5.5979,-0.1787,0.3849,-0.4506,-14.1124,-14.1124,-14.1124
6.1989,-5.7057,5.3106,-0.2325,0.3739,-0.4208,-14.1124,-14.1124,-14.1124
6.2803,-5.5955,5.8278,-0.1055,0.2197,-0.3606,-17.3279,-17.3279,-17.3279
6.2803,-5.5955,5.8278,-0.1055,0.2197,-0.3606,-17.3279,-17.3279,-17.3279
6.4647,-5.3681,6.0864,-0.1598,0.2091,-0.3283,-17.3279,-17.3279,-17.3279
6.2851,-5.416,5.7392,-0.3457,0.2541,-0.3497,-17.3279,-17.3279,-17.3279
6.2851,-5.416,5.7392,-0.3457,0.2541,-0.3497,-17.3279,-17.3279,-17.3279
6.0552,-5.404,5.7296,-0.415,0.2477,-0.33899999999999997,-17.3279,-17.3279,-17.3279
5.8229999999999995,-5.665,5.2795,-0.4863,0.2424,-0.3433,-17.3279,-17.3279,-17.3279
5.8229999999999995,-5.665,5.2795,-0.4863,0.2424,-0.3433,-17.3279,-17.3279,-17.3279
6.1438,-5.8086,5.301,-0.4112,0.1308,-0.2956,-17.3279,-17.3279,-17.3279
6.1438,-5.8086,5.301,-0.4112,0.1308,-0.2956,-17.3279,-17.3279,-17.3279
6.3043,-5.6722,5.3753,-0.3172,0.0075,-0.1539,-19.2929,-19.2929,-19.2929
6.2061,-5.3585,5.1454,-0.3452,-0.021,-0.0524,-19.2929,-19.2929,-19.2929
6.2061,-5.3585,5.1454,-0.3452,-0.021,-0.0524,-19.2929,-19.2929,-19.2929
6.06,-5.5955,4.6833,-0.3822,0.0022,-0.0796,-19.2929,-19.2929,-19.2929
6.151,-5.3848,4.6163,-0.3228,0.0008,-0.0993,-19.2929,-19.2929,-19.2929
6.151,-5.3848,4.6163,-0.3228,0.0008,-0.0993,-19.2929,-19.2929,-19.2929
6.4862,-5.9068,4.5803,-0.375,0.0759,-0.1816,-19.2929,-19.2929,-19.2929
6.5341,-6.57,4.1613,-0.3966,0.1534,-0.1313,-19.2929,-19.2929,-19.2929
6.5341,-6.57,4.1613,-0.3966,0.1534,-0.1313,-19.2929,-19.2929,-19.2929
6.3665,-6.4239999999999995,4.2212,-0.1534,0.0645,0.1713,-18.5784,-18.5784,-18.5784
5.7512,-5.8421,4.4774,0.0234,-0.0279,0.3593,-18.5784,-18.5784,-18.5784
5.7512,-5.8421,4.4774,0.0234,-0.0279,0.3593,-18.5784,-18.5784,-18.5784
5.483,-5.7703,4.8078,0.065,-0.0604,0.2386,-18.5784,-18.5784,-18.5784
5.483,-5.7703,4.8078,0.065,-0.0604,0.2386,-18.5784,-18.5784,-18.5784
5.7799,-6.1438,5.0927,0.0218,-0.0066,0.0338,-18.5784,-18.5784,-18.5784
5.6458,-6.7424,4.9132,-0.1225,0.0767,-0.0777,-18.5784,-18.5784,-18.5784
5.6458,-6.7424,4.9132,-0.1225,0.0767,-0.0777,-18.5784,-18.5784,-18.5784
5.0041,-7.0249,5.5644,-0.0456,-0.0389,0.0072,-18.5784,-18.5784,-18.5784
5.3465,-6.175,5.4615,0.0761,-0.1848,0.0954,-17.1493,-17.1493,-17.1493
5.3465,-6.175,5.4615,0.0761,-0.1848,0.0954,-17.1493,-17.1493,-17.1493
6.5581,-6.2181,5.1382,0.0298,-0.2362,0.0112,-17.1493,-17.1493,-17.1493
7.0369,-6.2157,4.5947,-0.1316,-0.1145,-0.0285,-17.1493,-17.1493,-17.1493
7.0369,-6.2157,4.5947,-0.1316,-0.1145,-0.0285,-17.1493,-17.1493,-17.1493
6.6466,-6.3881,4.1757,-0.2046,0.0456,-0.025,-17.1493,-17.1493,-17.1493
6.6466,-6.3881,4.1757,-0.2046,0.0456,-0.025,-17.1493,-17.1493,-17.1493
5.7751,-6.7568,4.3984,-0.1428,0.1095,-0.0591,-17.1493,-17.1493,-17.1493
5.3561,-6.7472,4.1326,-0.1223,0.057,-0.159,-17.1493,-17.1493,-17.1493
5.3561,-6.7472,4.1326,-0.1223,0.057,-0.159,-17.1493,-17.1493,-17.1493
6.2947,-6.8669,4.5301,0.0972,-0.0666,-0.1901,-17.1493,-17.1493,-17.1493
6.4312,-6.2995,4.7767,0.1129,-0.0703,-0.0128,-17.8638,-17.8638,-17.8638
6.4312,-6.2995,4.7767,0.1129,-0.0703,-0.0128,-17.8638,-17.8638,-17.8638
6.1343,-5.7943,4.8198,-0.0219,0.0179,0.0645,-17.8638,-17.8638,-17.8638
6.2252,-6.3066,4.5708,-0.0874,0.1566,-0.0634,-17.8638,-17.8638,-17.8638
6.2252,-6.3066,4.5708,-0.0874,0.1566,-0.0634,-17.8638,-17.8638,-17.8638
6.3162,-6.1726,4.6929,-0.0275,0.2043,-0.0897,-17.8638,-17.8638,-17.8638
6.3162,-6.1726,4.6929,-0.0275,0.2043,-0.0897,-17.8638,-17.8638,-17.8638
6.3545,-6.0648,4.9323,-0.0211,0.2048,-0.1001,-17.8638,-17.8638,-17.8638
6.2085,-6.2827,4.8916,-0.16699999999999998,0.2371,-0.1702,-17.8638,-17.8638,-17.8638
6.2085,-6.2827,4.8916,-0.16699999999999998,0.2371,-0.1702,-17.8638,-17.8638,-17.8638
6.0529,-6.4455,4.3672,-0.297,0.2669,-0.1619,-18.0425,-18.0425,-18.0425
6.1175,-6.6227,4.4702,-0.2488,0.2363,-0.1017,-18.0425,-18.0425,-18.0425
6.1175,-6.6227,4.4702,-0.2488,0.2363,-0.1017,-18.0425,-18.0425,-18.0425
6.2444,-6.7975,4.5372,-0.1958,0.2538,-0.1198,-18.0425,-18.0425,-18.0425
5.9858,-6.8909,4.1398,-0.1944,0.2482,-0.1371,-18.0425,-18.0425,-18.0425
5.9858,-6.8909,4.1398,-0.1944,0.2482,-0.1371,-18.0425,-18.0425,-18.0425
5.7823,-6.8166,3.8908,-0.1175,0.1518,-0.1201,-18.0425,-18.0425,-18.0425
5.7823,-6.8166,3.8908,-0.1175,0.1518,-0.1201,-18.0425,-18.0425,-18.0425
6.2133,-6.7520000000000024,4.2475,0.0564,0.0331,-0.0799,-18.0425,-18.0425,-18.0425
6.4359,-6.1941,4.6977,0.1819,0.0277,0.0259,-20.0075,-20.0075,-20.0075
6.4359,-6.1941,4.6977,0.1819,0.0277,0.0259,-20.0075,-20.0075,-20.0075
6.3378,-6.0098,4.7934,0.1235,0.1124,0.0408,-20.0075,-20.0075,-20.0075
6.3569,-6.162999999999999,5.0089,0.0468,0.1492,0.0211,-20.0075,-20.0075,-20.0075
