AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
7.5709,-5.4998,3.5029,-0.0227,-0.2223,0.0931,3.3941,3.3941,3.3941
7.5852,-5.5668,3.4646,-0.037000000000000005,-0.2271,0.0976,3.3941,3.3941,3.3941
7.5852,-5.5668,3.4646,-0.037000000000000005,-0.2271,0.0976,3.3941,3.3941,3.3941
7.59,-5.4351,3.4837,-0.0149,-0.2398,0.1165,3.3941,3.3941,3.3941
7.5828,-5.4088,3.6035,0.008,-0.2414,0.1173,4.8232,4.8232,4.8232
7.5828,-5.4088,3.6035,0.008,-0.2414,0.1173,4.8232,4.8232,4.8232
7.5709,-5.4567,3.5987,0.0149,-0.2244,0.10800000000000001,4.8232,4.8232,4.8232
7.59,-5.4878,3.5580000000000003,0.0093,-0.2119,0.1067,4.8232,4.8232,4.8232
7.59,-5.4878,3.5580000000000003,0.0093,-0.2119,0.1067,4.8232,4.8232,4.8232
7.5876,-5.5165,3.4742,-0.0006,-0.2103,0.1088,4.8232,4.8232,4.8232
7.5876,-5.5165,3.4742,-0.0006,-0.2103,0.1088,4.8232,4.8232,4.8232
7.5779999999999985,-5.5572,3.4742,-0.0051,-0.2193,0.1181,4.8232,4.8232,4.8232
7.5661,-5.4734,3.5173,0.0072,-0.2271,0.1346,4.8232,4.8232,4.8232
7.5709,-5.3992,3.5891,0.0215,-0.2281,0.1368,4.2873,4.2873,4.2873
7.5709,-5.3992,3.5891,0.0215,-0.2281,0.1368,4.2873,4.2873,4.2873
7.5445,-5.3944,3.6106,0.0279,-0.2164,0.1253,4.2873,4.2873,4.2873
7.5541,-5.4519,3.5005,0.0109,-0.2036,0.11199999999999999,4.2873,4.2873,4.2873
7.5541,-5.4519,3.5005,0.0109,-0.2036,0.11199999999999999,4.2873,4.2873,4.2873
7.5779999999999985,-5.5285,3.4598,-0.0032,-0.2089,0.10800000000000001,4.2873,4.2873,4.2873
7.5589,-5.5453,3.5556,0.0098,-0.2255,0.1176,4.2873,4.2873,4.2873
7.5589,-5.5453,3.5556,0.0098,-0.2255,0.1176,4.2873,4.2873,4.2873
7.5517,-5.4926,3.6059,0.0458,-0.2292,0.1354,4.2873,4.2873,4.2873
7.5517,-5.4926,3.6059,0.0458,-0.2292,0.1354,4.2873,4.2873,4.2873
7.5469,-5.4902,3.5963,0.0615,-0.222,0.1423,4.2873,4.2873,4.2873
