AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.2891,-2.6936,8.2772,-0.3175,0.0676,-0.1587,11.4328,11.4328,11.4328
5.3034,-2.6625,8.1096,-0.3183,0.0841,-0.1531,11.4328,11.4328,11.4328
5.3034,-2.6625,8.1096,-0.3183,0.0841,-0.1531,11.4328,11.4328,11.4328
5.2795,-2.7798,8.1742,-0.3567,0.0993,-0.1611,11.4328,11.4328,11.4328
5.3034,-2.8229,8.0138,-0.3231,0.1078,-0.1456,11.4328,11.4328,11.4328
5.2795,-2.6289999999999996,8.1311,-0.2643,0.0982,-0.1171,11.6115,11.6115,11.6115
5.2795,-2.6289999999999996,8.1311,-0.2643,0.0982,-0.1171,11.6115,11.6115,11.6115
5.3034,-2.4254,7.9827,-0.2587,0.1009,-0.1305,11.6115,11.6115,11.6115
5.3058,-2.5140000000000002,7.9659,-0.358,0.0843,-0.1853,11.6115,11.6115,11.6115
5.3058,-2.5140000000000002,7.9659,-0.358,0.0843,-0.1853,11.6115,11.6115,11.6115
5.2962,-2.6936,8.0018,-0.4683,0.0604,-0.22899999999999998,11.6115,11.6115,11.6115
5.313,-2.9354,7.9923,-0.4813,0.0399,-0.2285,11.6115,11.6115,11.6115
5.313,-2.9354,7.9923,-0.4813,0.0399,-0.2285,11.6115,11.6115,11.6115
5.3154,-2.9043,8.0449,-0.3365,0.0231,-0.1685,11.6115,11.6115,11.6115
5.3154,-2.9043,8.0449,-0.3365,0.0231,-0.1685,11.6115,11.6115,11.6115
5.313,-2.5978,8.1646,-0.2209,0.026000000000000002,-0.1225,13.0406,13.0406,13.0406
5.2771,-2.6792,8.4017,-0.2779,0.05,-0.1398,13.0406,13.0406,13.0406
5.2771,-2.6792,8.4017,-0.2779,0.05,-0.1398,13.0406,13.0406,13.0406
5.2627,-2.5021,8.4376,-0.3165,0.1014,-0.1478,13.0406,13.0406,13.0406
5.2867,-2.3895,8.0401,-0.365,0.1523,-0.1832,13.0406,13.0406,13.0406
5.2819,-2.6122,7.8965,-0.4504,0.1483,-0.24100000000000002,13.0406,13.0406,13.0406
5.2819,-2.6122,7.8965,-0.4504,0.1483,-0.24100000000000002,13.0406,13.0406,13.0406
5.3106,-2.8373,7.8486,-0.4454,0.1088,-0.2522,13.0406,13.0406,13.0406
5.3106,-2.8373,7.8486,-0.4454,0.1088,-0.2522,13.0406,13.0406,13.0406
5.3034,-2.9043,7.9827,-0.3628,0.0641,-0.2135,11.6115,11.6115,11.6115
5.3058,-2.775,8.0832,-0.3032,0.046,-0.1664,11.6115,11.6115,11.6115
5.301,-2.7798,8.1886,-0.3836,0.051,-0.1563,11.6115,11.6115,11.6115
5.301,-2.7798,8.1886,-0.3836,0.051,-0.1563,11.6115,11.6115,11.6115
5.2795,-2.6864,8.1263,-0.4845,0.0662,-0.1589,11.6115,11.6115,11.6115
5.2531,-2.8756,8.112,-0.5642,0.0742,-0.1723,11.6115,11.6115,11.6115
5.2531,-2.8756,8.112,-0.5642,0.0742,-0.1723,11.6115,11.6115,11.6115
4.202,-3.5197,8.6315,-0.5711,0.0881,-0.1358,11.6115,11.6115,11.6115
4.3577,-4.4702,8.1407,-0.3679,0.2812,0.1465,11.6115,11.6115,11.6115
4.3577,-4.4702,8.1407,-0.3679,0.2812,0.1465,11.6115,11.6115,11.6115
2.4207,-3.3401,6.1821,-0.1527,0.1214,0.6802,11.9688,11.9688,11.9688
4.032,-3.637,9.1607,0.6859,-0.8307,0.8406,11.9688,11.9688,11.9688
4.032,-3.637,9.1607,0.6859,-0.8307,0.8406,11.9688,11.9688,11.9688
5.6937,-2.0064,8.8255,0.927,-0.8864,0.5127,11.9688,11.9688,11.9688
