AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
7.4009,-6.4814,2.0735,0.0989,-0.0484,-0.2165,-41.2654,-41.2654,-41.2654
7.4128,-6.5748,1.9609999999999999,0.10800000000000001,-0.0397,-0.2014,-41.2654,-41.2654,-41.2654
7.4128,-6.5748,1.9609999999999999,0.10800000000000001,-0.0397,-0.2014,-41.2654,-41.2654,-41.2654
7.3961,-6.4910000000000005,1.9322,0.1594,-0.0471,-0.1665,-39.1218,-39.1218,-39.1218
7.3985,-6.4192,1.9945,0.1852,-0.0572,-0.1481,-39.1218,-39.1218,-39.1218
7.3985,-6.4192,1.9945,0.1852,-0.0572,-0.1481,-39.1218,-39.1218,-39.1218
7.3769,-6.3138,2.04,0.1684,-0.0615,-0.1524,-39.1218,-39.1218,-39.1218
7.3506,-6.4575,2.0495,0.1524,-0.0599,-0.1699,-39.1218,-39.1218,-39.1218
7.3506,-6.4575,2.0495,0.1524,-0.0599,-0.1699,-39.1218,-39.1218,-39.1218
7.341,-6.4359,2.1573,0.1524,-0.0527,-0.1715,-39.1218,-39.1218,-39.1218
7.3506,-6.4383,2.0376,0.1266,-0.0351,-0.1771,-39.1218,-39.1218,-39.1218
7.3506,-6.4383,2.0376,0.1266,-0.0351,-0.1771,-39.1218,-39.1218,-39.1218
7.3602,-6.4479,2.0136,0.1056,-0.0285,-0.1838,-37.8713,-37.8713,-37.8713
7.3482,-6.4743,1.9729,0.0984,-0.0303,-0.1857,-37.8713,-37.8713,-37.8713
7.3482,-6.4743,1.9729,0.0984,-0.0303,-0.1857,-37.8713,-37.8713,-37.8713
7.329,-6.479,2.0256,0.1141,-0.0362,-0.1825,-37.8713,-37.8713,-37.8713
7.3242,-6.4982,2.0591,0.1056,-0.0338,-0.1841,-37.8713,-37.8713,-37.8713
7.3242,-6.4982,2.0591,0.1056,-0.0338,-0.1841,-37.8713,-37.8713,-37.8713
7.3266,-6.5676,1.9729,0.0917,-0.0287,-0.1827,-37.8713,-37.8713,-37.8713
7.3147,-6.6035,1.9681,0.0965,-0.0357,-0.1697,-37.8713,-37.8713,-37.8713
7.3147,-6.6035,1.9681,0.0965,-0.0357,-0.1697,-37.8713,-37.8713,-37.8713
7.3171,-6.6059,2.0304,0.1202,-0.0426,-0.1494,-40.015,-40.015,-40.015
7.2763,-6.5341,2.1022,0.129,-0.0397,-0.1329,-40.015,-40.015,-40.015
7.2763,-6.5341,2.1022,0.129,-0.0397,-0.1329,-40.015,-40.015,-40.015
7.2716,-6.5748,2.004,0.0941,-0.0271,-0.1359,-40.015,-40.015,-40.015
7.2668,-6.8142,1.8843,0.0592,-0.0327,-0.1316,-40.015,-40.015,-40.015
7.2668,-6.8142,1.8843,0.0592,-0.0327,-0.1316,-40.015,-40.015,-40.015
7.2548,-7.0297,1.9538,0.0973,-0.0508,-0.0791,-40.015,-40.015,-40.015
7.2141,-7.1638,2.1501,0.1825,-0.0567,0.0162,-40.015,-40.015,-40.015
7.2141,-7.1638,2.1501,0.1825,-0.0567,0.0162,-40.015,-40.015,-40.015
7.1662,-7.1638,2.0902,0.22699999999999998,-0.0428,0.11900000000000001,-40.015,-40.015,-40.015
7.1159,-7.1159,2.0184,0.1807,-0.0343,0.2053,-38.0499,-38.0499,-38.0499
7.1159,-7.1159,2.0184,0.1807,-0.0343,0.2053,-38.0499,-38.0499,-38.0499
6.5173,-7.7408,2.04,0.0206,-0.0343,0.2748,-38.0499,-38.0499,-38.0499
6.5173,-7.7408,2.04,0.0206,-0.0343,0.2748,-38.0499,-38.0499,-38.0499
6.0529,-7.7839,1.7838,-0.1831,0.0083,0.4535,-38.0499,-38.0499,-38.0499
5.4255,-7.0082,0.7279,-0.2457,-0.0895,0.3566,-38.0499,-38.0499,-38.0499
