AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.5093,-7.5779999999999985,3.4981,-0.0081,-0.1291,0.4687,-21.7939,-21.7939,-21.7939
5.471,-7.5325,3.6274,0.0095,-0.1381,0.4759,-21.7939,-21.7939,-21.7939
5.471,-7.5325,3.6274,0.0095,-0.1381,0.4759,-21.7939,-21.7939,-21.7939
5.4686,-7.5086,3.6011,0.0175,-0.1307,0.4746,-21.9725,-21.9725,-21.9725
5.4591,-7.5325,3.6801,0.0282,-0.12,0.4703,-21.9725,-21.9725,-21.9725
5.4591,-7.5325,3.6801,0.0282,-0.12,0.4703,-21.9725,-21.9725,-21.9725
5.4734,-7.5397,3.5316,0.0308,-0.1032,0.4658,-21.9725,-21.9725,-21.9725
5.4734,-7.5397,3.5316,0.0308,-0.1032,0.4658,-21.9725,-21.9725,-21.9725
5.4471,-7.5038,3.5436,0.0321,-0.1067,0.4642,-21.9725,-21.9725,-21.9725
5.4136,-7.4727,3.6919999999999997,0.0146,-0.1048,0.4496,-21.9725,-21.9725,-21.9725
5.4136,-7.4727,3.6919999999999997,0.0146,-0.1048,0.4496,-21.9725,-21.9725,-21.9725
5.4399,-7.7648,3.5005,-0.027000000000000003,-0.0929,0.4315,-21.9725,-21.9725,-21.9725
5.4519,-7.9539,3.467,0.0021,-0.1086,0.4719,-21.9725,-21.9725,-21.9725
5.4519,-7.9539,3.467,0.0021,-0.1086,0.4719,-21.9725,-21.9725,-21.9725
5.3944,-7.8031,3.7016,0.0817,-0.1288,0.5462,-21.9725,-21.9725,-21.9725
5.3561,-7.7361,3.7184,0.1187,-0.1206,0.596,-21.9725,-21.9725,-21.9725
5.3561,-7.7361,3.7184,0.1187,-0.1206,0.596,-21.9725,-21.9725,-21.9725
5.3322,-7.5445,3.6561,0.1256,-0.1094,0.6221,-21.9725,-21.9725,-21.9725
5.3346,-7.9635,3.5436,0.0993,-0.1174,0.6221,-21.9725,-21.9725,-21.9725
5.3346,-7.9635,3.5436,0.0993,-0.1174,0.6221,-21.9725,-21.9725,-21.9725
5.2531,-8.3418,3.8668,0.2375,-0.1344,0.7098,-21.9725,-21.9725,-21.9725
5.1478,-7.9946,4.2523,0.3712,-0.1064,0.8453,-21.9725,-21.9725,-21.9725
5.1478,-7.9946,4.2523,0.3712,-0.1064,0.8453,-21.9725,-21.9725,-21.9725
5.0065,-7.8821,4.5061,0.2718,-0.0273,0.8978,-20.1861,-20.1861,-20.1861
4.6737,-7.7193,4.1182,0.0127,0.0528,0.8797,-20.1861,-20.1861,-20.1861
4.6737,-7.7193,4.1182,0.0127,0.0528,0.8797,-20.1861,-20.1861,-20.1861
3.2635,-7.5038,3.0288,-0.1197,-0.0135,0.7995,-20.1861,-20.1861,-20.1861
3.8213,-7.5661,3.4718,0.1461,-0.2388,0.7092,-20.1861,-20.1861,-20.1861
3.8213,-7.5661,3.4718,0.1461,-0.2388,0.7092,-20.1861,-20.1861,-20.1861
4.1661,-7.3985,4.0536,0.2785,-0.3214,0.66,-20.1861,-20.1861,-20.1861
3.8189,-7.1159,4.5396,0.1704,-0.2028,0.4821,-20.1861,-20.1861,-20.1861
3.8189,-7.1159,4.5396,0.1704,-0.2028,0.4821,-20.1861,-20.1861,-20.1861
4.4008,-7.9635,3.6537,-0.1644,0.0645,0.0394,-15.7202,-15.7202,-15.7202
4.6282,-8.5837,3.3305,-0.3737,0.2355,-0.2892,-15.7202,-15.7202,-15.7202
4.6282,-8.5837,3.3305,-0.3737,0.2355,-0.2892,-15.7202,-15.7202,-15.7202
5.2268,-8.9452,2.3967,-0.2802,0.2616,-0.3728,-15.7202,-15.7202,-15.7202
6.2037,-8.8279,2.9067,0.0551,0.0374,-0.0977,-15.7202,-15.7202,-15.7202
6.2037,-8.8279,2.9067,0.0551,0.0374,-0.0977,-15.7202,-15.7202,-15.7202
6.7113,-7.5804,3.8022,0.3358,0.0914,0.2264,-15.7202,-15.7202,-15.7202
6.6179,-7.1327,3.8309,0.165,0.4211,0.1798,-15.7202,-15.7202,-15.7202
