AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
4.3984,-8.0066,3.8046,0.1854,-0.0535,0.1032,-10.7183,-10.7183,-10.7183
4.3672,-7.862999999999999,4.0081,0.2325,-0.0788,0.1178,-10.7183,-10.7183,-10.7183
4.3672,-7.862999999999999,4.0081,0.2325,-0.0788,0.1178,-10.7183,-10.7183,-10.7183
4.3457,-7.8055,4.1326,0.2048,-0.0708,0.0957,-10.7183,-10.7183,-10.7183
4.3696,-7.9324,4.0704,0.1375,-0.042,0.0622,-10.7183,-10.7183,-10.7183
4.3696,-7.9324,4.0704,0.1375,-0.042,0.0622,-10.7183,-10.7183,-10.7183
4.3936,-8.1263,3.9291,0.114,-0.0253,0.0582,-10.7183,-10.7183,-10.7183
4.3912,-8.1718,3.8357,0.1436,-0.0343,0.0883,-10.7183,-10.7183,-10.7183
4.3912,-8.1718,3.8357,0.1436,-0.0343,0.0883,-10.7183,-10.7183,-10.7183
4.3649,-8.0665,3.9195,0.1878,-0.0554,0.1311,-11.0756,-11.0756,-11.0756
4.3313,-7.8773,4.0464,0.1968,-0.0601,0.1492,-11.0756,-11.0756,-11.0756
4.3313,-7.8773,4.0464,0.1968,-0.0601,0.1492,-11.0756,-11.0756,-11.0756
4.3241,-7.8773,4.0416,0.1561,-0.045,0.1271,-11.0756,-11.0756,-11.0756
4.3194,-8.033,3.9602,0.1188,-0.028999999999999998,0.1074,-11.0756,-11.0756,-11.0756
4.3194,-8.033,3.9602,0.1188,-0.028999999999999998,0.1074,-11.0756,-11.0756,-11.0756
4.3218,-8.0856,3.8549,0.1159,-0.0269,0.1109,-11.0756,-11.0756,-11.0756
4.3194,-8.0952,3.7998,0.1372,-0.0431,0.1295,-11.0756,-11.0756,-11.0756
4.3194,-8.0952,3.7998,0.1372,-0.0431,0.1295,-11.0756,-11.0756,-11.0756
4.3026,-8.0521,3.9482,0.1758,-0.0679,0.153,-11.0756,-11.0756,-11.0756
4.2834,-7.9611,4.0536,0.1859,-0.0665,0.1615,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.2834,-7.9611,4.0536,0.1859,-0.0665,0.1615,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.2475,-7.9132,4.0751,0.1707,-0.0404,0.1487,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.2499,-8.0138,4.0177,0.1492,-0.0143,0.1295,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.2499,-8.0138,4.0177,0.1492,-0.0143,0.1295,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.2212,-8.1503,3.9291,0.1465,-0.0021,0.1322,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.2284,-8.2293,3.8549,0.1686,-0.0077,0.1583,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.2284,-8.2293,3.8549,0.1686,-0.0077,0.1583,-10.360999999999999,-10.360999999999999,-10.360999999999999
