AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
4.1039,0.2706,9.4312,0.8657,-0.1522,0.0159,-35.0131,-35.0131,-35.0131
4.1182,0.4908,9.3259,0.8454,-0.1093,0.0048,-35.0131,-35.0131,-35.0131
4.0991,0.4358,9.1822,0.8095,-0.0864,-0.0421,-35.0131,-35.0131,-35.0131
4.0488,0.2706,9.4935,0.7525,-0.08,-0.0876,-35.0131,-35.0131,-35.0131
4.0488,0.2706,9.4935,0.7525,-0.08,-0.0876,-35.0131,-35.0131,-35.0131
3.9722,0.079,9.3067,0.7618,-0.0369,-0.0911,-35.0131,-35.0131,-35.0131
3.7375,-0.5004,8.7082,0.7525,-0.0566,-0.0355,-35.0131,-35.0131,-35.0131
3.7375,-0.5004,8.7082,0.7525,-0.0566,-0.0355,-35.0131,-35.0131,-35.0131
3.194,-0.0982,9.0529,0.8678,-0.162,0.2876,-33.2267,-33.2267,-33.2267
3.8739999999999997,0.3568,9.6324,1.1368,-0.1673,0.4732,-33.2267,-33.2267,-33.2267
3.8739999999999997,0.3568,9.6324,1.1368,-0.1673,0.4732,-33.2267,-33.2267,-33.2267
2.7894,0.2514,9.3211,1.178,-0.1018,0.3353,-33.2267,-33.2267,-33.2267
3.0408,0.6034,9.709,1.1344,-0.2014,0.4018,-33.2267,-33.2267,-33.2267
3.0408,0.6034,9.709,1.1344,-0.2014,0.4018,-33.2267,-33.2267,-33.2267
3.8573,0.4549,9.3235,1.0934,-0.3234,0.3126,-33.2267,-33.2267,-33.2267
4.1949,-0.182,9.5725,0.9426,-0.4528,0.1414,-33.2267,-33.2267,-33.2267
4.1949,-0.182,9.5725,0.9426,-0.4528,0.1414,-33.2267,-33.2267,-33.2267
5.0161,-0.6201,9.7832,0.9165,-0.3772,0.0519,-33.2267,-33.2267,-33.2267
5.1334,-1.0679,9.0721,0.9511,-0.22699999999999998,-0.0823,-30.9044,-30.9044,-30.9044
5.1334,-1.0679,9.0721,0.9511,-0.22699999999999998,-0.0823,-30.9044,-30.9044,-30.9044
4.5109,-0.8715,9.3666,0.9658,-0.2475,-0.0906,-30.9044,-30.9044,-30.9044
4.5205,-0.1772,8.9739,1.1607,-0.2094,-0.052000000000000005,-30.9044,-30.9044,-30.9044
4.5205,-0.1772,8.9739,1.1607,-0.2094,-0.052000000000000005,-30.9044,-30.9044,-30.9044
4.3577,0.1652,8.0928,1.1765,-0.1711,-0.1454,-30.9044,-30.9044,-30.9044
4.4056,0.40700000000000003,8.7393,1.0329,-0.2182,-0.2088,-30.9044,-30.9044,-30.9044
4.4056,0.40700000000000003,8.7393,1.0329,-0.2182,-0.2088,-30.9044,-30.9044,-30.9044
4.5277,0.4501,8.4424,0.9796,-0.1527,-0.2671,-30.9044,-30.9044,-30.9044
4.1087,0.261,8.5717,0.9088,-0.1953,-0.3393,-35.0131,-35.0131,-35.0131
4.1087,0.261,8.5717,0.9088,-0.1953,-0.3393,-35.0131,-35.0131,-35.0131
