AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
7.0034,-3.2060000000000004,6.3474,0.1713,0.5075,0.0823,5.1805,5.1805,5.1805
7.0202,-3.4335,6.1175,0.0768,0.4926,0.0586,5.1805,5.1805,5.1805
6.9771,-3.4382,6.4239999999999995,0.08,0.4495,0.078,5.3591,5.3591,5.3591
6.9771,-3.4382,6.4239999999999995,0.08,0.4495,0.078,5.3591,5.3591,5.3591
6.9986,-3.2108,6.4766,0.1511,0.4476,0.1047,5.3591,5.3591,5.3591
7.001,-3.3113,6.4455,0.0957,0.4593,0.0871,5.3591,5.3591,5.3591
7.001,-3.3113,6.4455,0.0957,0.4593,0.0871,5.3591,5.3591,5.3591
6.9914,-3.455,6.5197,0.0824,0.4636,0.0906,5.3591,5.3591,5.3591
6.9579,-3.2275,6.6299,0.2166,0.4817,0.1278,5.3591,5.3591,5.3591
6.9579,-3.2275,6.6299,0.2166,0.4817,0.1278,5.3591,5.3591,5.3591
6.9747,-3.1102,6.3378,0.215,0.5075,0.1113,5.3591,5.3591,5.3591
6.9842,-3.218,6.3641,0.1245,0.4988,0.0666,6.6096,6.6096,6.6096
6.9842,-3.218,6.3641,0.1245,0.4988,0.0666,6.6096,6.6096,6.6096
6.9866,-3.3377,6.4814,0.0816,0.4873,0.0447,6.6096,6.6096,6.6096
6.9914,-3.6178,6.4695,0.08,0.4918,0.0567,6.6096,6.6096,6.6096
6.9914,-3.6178,6.4695,0.08,0.4918,0.0567,6.6096,6.6096,6.6096
6.9723,-3.5723,6.4599,0.1327,0.4945,0.114,6.6096,6.6096,6.6096
6.9459,-3.3066,6.57,0.2049,0.498,0.1683,6.6096,6.6096,6.6096
6.9459,-3.3066,6.57,0.2049,0.498,0.1683,6.6096,6.6096,6.6096
6.9411,-3.1725,6.6419,0.2291,0.5177,0.1707,6.6096,6.6096,6.6096
6.9244,-3.2275,6.5844,0.2307,0.5446,0.1502,5.3591,5.3591,5.3591
6.9244,-3.2275,6.5844,0.2307,0.5446,0.1502,5.3591,5.3591,5.3591
6.9148,-3.2108,6.5006,0.2579,0.5613,0.1425,5.3591,5.3591,5.3591
6.8933,-3.2347,6.4766,0.2491,0.5621,0.1289,5.3591,5.3591,5.3591
6.8933,-3.2347,6.4766,0.2491,0.5621,0.1289,5.3591,5.3591,5.3591
6.9124,-3.3377,6.4239999999999995,0.2052,0.5536,0.1153,5.3591,5.3591,5.3591
6.8813,-3.4095,6.5581,0.1562,0.5347,0.1193,5.3591,5.3591,5.3591
6.8813,-3.4095,6.5581,0.1562,0.5347,0.1193,5.3591,5.3591,5.3591
6.8526,-3.5197,6.7017,0.1399,0.5328,0.1457,5.3591,5.3591,5.3591
6.8166,-3.8094,6.8549,0.1657,0.5557,0.1984,6.2523,6.2523,6.2523
6.8166,-3.8094,6.8549,0.1657,0.5557,0.1984,6.2523,6.2523,6.2523
6.7831,-4.1326,7.0968,0.2566,0.6077,0.3081,6.2523,6.2523,6.2523
6.7065,-4.2284,7.3961,0.4512,0.6953,0.4831,6.2523,6.2523,6.2523
6.7065,-4.2284,7.3961,0.4512,0.6953,0.4831,6.2523,6.2523,6.2523
6.649,-4.3289,7.4344,0.607,0.8239,0.669,6.2523,6.2523,6.2523
6.6299,-4.2811,7.0609,0.6371,0.9321,0.8456,6.2523,6.2523,6.2523
6.6299,-4.2811,7.0609,0.6371,0.9321,0.8456,6.2523,6.2523,6.2523
6.6778,-4.4558,6.3426,0.5935,0.927,0.9646,6.2523,6.2523,6.2523
4.3146,-4.6091,5.4806,0.5554,0.6649,0.7598,6.2523,6.2523,6.2523
4.3146,-4.6091,5.4806,0.5554,0.6649,0.7598,6.2523,6.2523,6.2523
5.3489,-4.6234,6.3689,0.9711,-0.0286,0.3824,7.3242,7.3242,7.3242
6.1319,-2.7223,8.2915,1.0936,-0.2248,-0.2682,7.3242,7.3242,7.3242
6.1319,-2.7223,8.2915,1.0936,-0.2248,-0.2682,7.3242,7.3242,7.3242
7.5134,-5.483,7.851,0.1181,0.0484,-1.1462,7.3242,7.3242,7.3242
7.7504,-4.3385,7.2572,0.3495,0.3451,-0.8765,7.3242,7.3242,7.3242
7.7504,-4.3385,7.2572,0.3495,0.3451,-0.8765,7.3242,7.3242,7.3242
8.0162,-3.036,7.0178,0.6963,0.6487,-0.7148,7.3242,7.3242,7.3242
8.4687,-2.2507,6.3569,0.5913,0.9592,-0.5870000000000001,7.3242,7.3242,7.3242
8.4687,-2.2507,6.3569,0.5913,0.9592,-0.5870000000000001,7.3242,7.3242,7.3242
7.5493,-1.518,6.4359,0.2992,1.188,-0.3965,0.1786,0.1786,0.1786
7.5493,-1.518,6.4359,0.2992,1.188,-0.3965,0.1786,0.1786,0.1786
6.6299,-1.5419,6.0098,0.096,1.2282,-0.3515,0.1786,0.1786,0.1786
6.162999999999999,-1.3576,6.8645,0.1982,1.0090000000000001,-0.2314,0.1786,0.1786,0.1786
6.162999999999999,-1.3576,6.8645,0.1982,1.0090000000000001,-0.2314,0.1786,0.1786,0.1786
6.3905,-0.8883,7.25,0.3303,0.8673,-0.0136,0.1786,0.1786,0.1786
6.5269,-0.1748,7.5589,0.2401,0.8751,0.1635,0.1786,0.1786,0.1786
6.5269,-0.1748,7.5589,0.2401,0.8751,0.1635,0.1786,0.1786,0.1786
5.9571,-0.6393,7.5948,-0.168,0.9784,0.1214,0.1786,0.1786,0.1786
5.0975,-1.6353,7.0992,-0.3722,0.8953,0.0679,-1.7864,-1.7864,-1.7864
5.0975,-1.6353,7.0992,-0.3722,0.8953,0.0679,-1.7864,-1.7864,-1.7864
5.0377,-1.2929,7.7049,-0.1075,0.6069,0.1822,-1.7864,-1.7864,-1.7864
5.9738,-0.9482,7.7911,0.0704,0.4641,0.3193,-1.7864,-1.7864,-1.7864
5.9738,-0.9482,7.7911,0.0704,0.4641,0.3193,-1.7864,-1.7864,-1.7864
6.3043,-1.4821,7.8558,-0.1208,0.4513,0.3204,-1.7864,-1.7864,-1.7864
6.3545,-2.4805,7.4966,-0.4119,0.5278,0.2085,-1.7864,-1.7864,-1.7864
6.3545,-2.4805,7.4966,-0.4119,0.5278,0.2085,-1.7864,-1.7864,-1.7864
6.6945,-2.6146,7.2572,-0.3453,0.5808,0.3132,-1.7864,-1.7864,-1.7864
6.8885,-2.6146,7.2835,-0.2971,0.7091,0.441,-1.7864,-1.7864,-1.7864
6.8885,-2.6146,7.2835,-0.2971,0.7091,0.441,-1.7864,-1.7864,-1.7864
6.5102,-2.8469,6.7855,-0.3214,0.8668,0.4839,-1.7864,-1.7864,-1.7864
5.6722,-2.459,6.8334,-0.3368,0.8309,0.4512,-1.7864,-1.7864,-1.7864
5.6722,-2.459,6.8334,-0.3368,0.8309,0.4512,-1.7864,-1.7864,-1.7864
5.811,-3.0168,7.1135,-0.4409,0.7848,0.233,-1.7864,-1.7864,-1.7864
4.6187,-4.7455,7.0920000000000005,-0.3616,0.4777,-0.0445,-1.7864,-1.7864,-1.7864
4.6187,-4.7455,7.0920000000000005,-0.3616,0.4777,-0.0445,-1.7864,-1.7864,-1.7864
5.6458,-4.9586,8.8758,-0.2665,0.1957,-0.1068,-1.7864,-1.7864,-1.7864
5.2196,-3.6873,8.0234,-0.1104,0.3893,0.1606,-1.7864,-1.7864,-1.7864
5.2196,-3.6873,8.0234,-0.1104,0.3893,0.1606,-1.7864,-1.7864,-1.7864
5.7703,-3.8118,7.3554,-0.0979,0.6021,0.1214,-1.6077,-1.6077,-1.6077
6.0648,-4.4439,6.9459,-0.1219,0.7211,-0.1505,-1.6077,-1.6077,-1.6077
6.0648,-4.4439,6.9459,-0.1219,0.7211,-0.1505,-1.6077,-1.6077,-1.6077
6.1845,-5.0185,6.9603,0.0888,0.7161,-0.3433,-1.6077,-1.6077,-1.6077
6.0648,-4.7384,7.3721,0.3982,0.6897,-0.3968,-1.6077,-1.6077,-1.6077
6.0648,-4.7384,7.3721,0.3982,0.6897,-0.3968,-1.6077,-1.6077,-1.6077
5.9116,-4.3122,7.7792,0.5639,0.7118,-0.4024,-1.6077,-1.6077,-1.6077
5.9092,-3.1054,7.5996,0.6672,0.7371,-0.2517,-1.6077,-1.6077,-1.6077
5.9092,-3.1054,7.5996,0.6672,0.7371,-0.2517,-1.6077,-1.6077,-1.6077
5.7919,-2.028,7.8175,0.7154,0.6958,-0.0863,-1.4291,-1.4291,-1.4291
5.8134,-1.2211,7.7241,0.6872,0.613,0.1404,-1.4291,-1.4291,-1.4291
5.8134,-1.2211,7.7241,0.6872,0.613,0.1404,-1.4291,-1.4291,-1.4291
5.5381,-0.6872,8.0449,0.5538,0.4806,0.4171,-1.4291,-1.4291,-1.4291
5.5955,-0.0239,8.1742,0.39799999999999996,0.4604,0.5425,-1.4291,-1.4291,-1.4291
5.5955,-0.0239,8.1742,0.39799999999999996,0.4604,0.5425,-1.4291,-1.4291,-1.4291
5.72,-0.747,7.7552,-0.0026,0.5097,0.1473,-1.4291,-1.4291,-1.4291
5.7775,-2.4087,7.5158,-0.35700000000000004,0.5054,-0.2333,-1.4291,-1.4291,-1.4291
5.7775,-2.4087,7.5158,-0.35700000000000004,0.5054,-0.2333,-1.4291,-1.4291,-1.4291
5.0927,-4.1709,7.851,-0.3741,0.4711,-0.1616,-1.0718,-1.0718,-1.0718
5.3202,-1.9969,7.3099,0.2779,0.5134,0.5159,-1.0718,-1.0718,-1.0718
5.3202,-1.9969,7.3099,0.2779,0.5134,0.5159,-1.0718,-1.0718,-1.0718
5.1741,-1.8939,7.669,0.3458,0.5715,0.489,-1.0718,-1.0718,-1.0718
5.3609,-1.9369999999999998,7.6163,0.2944,0.6378,0.4243,-1.0718,-1.0718,-1.0718
5.3609,-1.9369999999999998,7.6163,0.2944,0.6378,0.4243,-1.0718,-1.0718,-1.0718
5.4231,-2.1309,7.657,0.13699999999999998,0.6487,0.4429,-1.0718,-1.0718,-1.0718
5.574,-2.7894,7.7863,-0.0124,0.6404,0.4101,-1.0718,-1.0718,-1.0718
5.574,-2.7894,7.7863,-0.0124,0.6404,0.4101,-1.0718,-1.0718,-1.0718
5.9092,-2.6002,7.6139,0.1106,0.5925,0.5111,1.7864,1.7864,1.7864
5.8014,-2.708,7.7792,-0.0441,0.4833,0.42,1.7864,1.7864,1.7864
5.8014,-2.708,7.7792,-0.0441,0.4833,0.42,1.7864,1.7864,1.7864
5.9451,-3.9554,7.7887,-0.3102,0.4165,0.1537,1.7864,1.7864,1.7864
6.1845,-5.0688,7.6882,-0.2723,0.3573,-0.0341,1.7864,1.7864,1.7864
6.1845,-5.0688,7.6882,-0.2723,0.3573,-0.0341,1.7864,1.7864,1.7864
5.8493,-6.0552,7.7408,-0.0268,0.2782,-0.1374,1.7864,1.7864,1.7864
5.5644,-5.2819,8.44,0.4947,0.2694,0.2171,1.7864,1.7864,1.7864
5.5644,-5.2819,8.44,0.4947,0.2694,0.2171,1.7864,1.7864,1.7864
6.242000000000001,-3.0216,8.3203,0.9074,0.376,0.6336,1.7864,1.7864,1.7864
5.495,-1.9681,7.3625,0.4528,0.4218,0.1715,1.7864,1.7864,1.7864
5.495,-1.9681,7.3625,0.4528,0.4218,0.1715,1.7864,1.7864,1.7864
5.0688,-3.7902,7.9085,-0.1501,0.4636,-0.3675,1.7864,1.7864,1.7864
5.1262,-3.4694,7.0776,-0.1376,0.5992,-0.3987,1.7864,1.7864,1.7864
5.1262,-3.4694,7.0776,-0.1376,0.5992,-0.3987,1.7864,1.7864,1.7864
4.7671,-3.4766,6.9364,-0.1421,0.6524,-0.4317,1.7864,1.7864,1.7864
4.6833,-2.289,6.8023,0.1945,0.6761,-0.1297,1.7864,1.7864,1.7864
4.6833,-2.289,6.8023,0.1945,0.6761,-0.1297,1.7864,1.7864,1.7864
4.8198,-1.245,7.2213,0.4449,0.6689,0.1558,1.7864,1.7864,1.7864
5.0592,-0.2969,7.7193,0.3591,0.6447,0.2983,6.431,6.431,6.431
5.0592,-0.2969,7.7193,0.3591,0.6447,0.2983,6.431,6.431,6.431
5.5596,-0.7327,8.2963,-0.0737,0.6284,0.2466,6.431,6.431,6.431
5.5596,-0.7327,8.2963,-0.0737,0.6284,0.2466,6.431,6.431,6.431
5.9116,-1.621,8.7393,-0.2633,0.5517,0.3827,6.431,6.431,6.431
6.3402,-1.9873,8.7489,-0.2569,0.4572,0.6181,6.431,6.431,6.431
6.3402,-1.9873,8.7489,-0.2569,0.4572,0.6181,6.431,6.431,6.431
6.7161,-2.5236,8.5693,-0.385,0.2987,0.6275,6.431,6.431,6.431
6.6921,-3.8142,8.416,-0.4654,0.0907,0.4251,6.431,6.431,6.431
6.6921,-3.8142,8.416,-0.4654,0.0907,0.4251,6.431,6.431,6.431
5.9044,-4.7743,8.7513,-0.3775,-0.0256,0.2227,9.2892,9.2892,9.2892
5.7105,-5.8661,8.6483,-0.3,0.11599999999999999,-0.0301,9.2892,9.2892,9.2892
5.7105,-5.8661,8.6483,-0.3,0.11599999999999999,-0.0301,9.2892,9.2892,9.2892
5.4926,-5.9355,8.1599,-0.0361,0.32299999999999995,-0.0216,9.2892,9.2892,9.2892
5.3585,-4.9802,7.237999999999999,0.32899999999999996,0.4639,0.1926,9.2892,9.2892,9.2892
5.3585,-4.9802,7.237999999999999,0.32899999999999996,0.4639,0.1926,9.2892,9.2892,9.2892
5.4279,-3.728,6.6466,0.5801,0.4956,0.3145,9.2892,9.2892,9.2892
5.3753,-3.218,6.5341,0.6041,0.4007,0.2698,9.2892,9.2892,9.2892
5.3753,-3.218,6.5341,0.6041,0.4007,0.2698,9.2892,9.2892,9.2892
5.2148,-3.2826,7.0321,0.4491,0.2918,0.1657,8.5746,8.5746,8.5746
5.1909,-3.3209,7.3865,0.2869,0.2892,0.0948,8.5746,8.5746,8.5746
5.1909,-3.3209,7.3865,0.2869,0.2892,0.0948,8.5746,8.5746,8.5746
5.5381,-3.2969999999999997,7.2261,0.1695,0.3395,0.0559,8.5746,8.5746,8.5746
5.6865,-3.5268,7.1303,0.0193,0.3049,0.0189,8.5746,8.5746,8.5746
5.6865,-3.5268,7.1303,0.0193,0.3049,0.0189,8.5746,8.5746,8.5746
5.7488,-3.6681,7.0417,-0.0566,0.2188,0.0349,8.5746,8.5746,8.5746
5.7775,-3.9075,7.1686,-0.0332,0.1315,0.094,8.5746,8.5746,8.5746
5.7775,-3.9075,7.1686,-0.0332,0.1315,0.094,8.5746,8.5746,8.5746
5.8565,-3.6873,7.0441,0.1274,0.0591,0.192,9.2892,9.2892,9.2892
5.8996,-3.4215,7.2117,0.2664,-0.016,0.2562,9.2892,9.2892,9.2892
5.8996,-3.4215,7.2117,0.2664,-0.016,0.2562,9.2892,9.2892,9.2892
5.9307,-3.2515,7.4799,0.2534,-0.052000000000000005,0.2533,9.2892,9.2892,9.2892
5.9714,-3.0719,7.3865,0.2318,-0.0347,0.2179,9.2892,9.2892,9.2892
5.9714,-3.0719,7.3865,0.2318,-0.0347,0.2179,9.2892,9.2892,9.2892
6.1007,-3.0216,6.8909,0.1199,-0.0336,0.1388,9.2892,9.2892,9.2892
6.1774,-3.443,6.9220000000000015,-0.0457,-0.0941,0.0506,9.2892,9.2892,9.2892
6.1774,-3.443,6.9220000000000015,-0.0457,-0.0941,0.0506,9.2892,9.2892,9.2892
6.1774,-3.3592,7.6475,-0.0446,-0.1279,0.0416,9.2892,9.2892,9.2892
6.2037,-3.2563,7.8462,-0.1648,-0.0352,0.0024,7.6814,7.6814,7.6814
6.2037,-3.2563,7.8462,-0.1648,-0.0352,0.0024,7.6814,7.6814,7.6814
6.3138,-3.4909,7.3697,-0.3469,0.1067,-0.0634,7.6814,7.6814,7.6814
6.4096,-3.8405,6.934,-0.3051,0.1714,-0.0647,7.6814,7.6814,7.6814
6.4096,-3.8405,6.934,-0.3051,0.1714,-0.0647,7.6814,7.6814,7.6814
6.4024,-3.5747,7.2596,-0.0721,0.1904,0.0003,7.6814,7.6814,7.6814
6.3857,-3.273,7.3482,-0.0103,0.2641,0.0008,7.6814,7.6814,7.6814
6.3857,-3.273,7.3482,-0.0103,0.2641,0.0008,7.6814,7.6814,7.6814
6.4383,-3.4167,6.9148,-0.1046,0.3541,-0.0695,7.6814,7.6814,7.6814
6.5724,-3.6753,6.3713,-0.1016,0.3675,-0.1007,8.5746,8.5746,8.5746
6.5724,-3.6753,6.3713,-0.1016,0.3675,-0.1007,8.5746,8.5746,8.5746
6.593999999999999,-3.6394,6.5126,-0.0324,0.3142,-0.0834,8.5746,8.5746,8.5746
6.5868,-3.6322,6.7448,-0.0809,0.2868,-0.0873,8.5746,8.5746,8.5746
6.5868,-3.6322,6.7448,-0.0809,0.2868,-0.0873,8.5746,8.5746,8.5746
6.5748,-3.8739999999999997,7.0202,-0.1142,0.3009,-0.0818,8.5746,8.5746,8.5746
6.5964,-3.6489,6.8789,-0.0372,0.3533,-0.0402,8.5746,8.5746,8.5746
6.5964,-3.6489,6.8789,-0.0372,0.3533,-0.0402,8.5746,8.5746,8.5746
6.6586,-3.4454,6.7328,0.0544,0.4007,-0.0285,8.5746,8.5746,8.5746
6.6921,-3.5268,6.4383,0.023,0.426,-0.0599,9.4678,9.4678,9.4678
6.6921,-3.5268,6.4383,0.023,0.426,-0.0599,9.4678,9.4678,9.4678
6.7257,-3.9530000000000003,6.1989,-0.0905,0.4021,-0.0839,9.4678,9.4678,9.4678
6.6897,-3.7184,6.7520000000000024,-0.0652,0.3552,-0.0322,9.4678,9.4678,9.4678
6.6897,-3.7184,6.7520000000000024,-0.0652,0.3552,-0.0322,9.4678,9.4678,9.4678
6.7233,-3.5149,6.6754,-0.0146,0.38,-0.0101,9.4678,9.4678,9.4678
6.7616,-3.7208,6.3737,-0.0215,0.4087,-0.028999999999999998,9.4678,9.4678,9.4678
6.7616,-3.7208,6.3737,-0.0215,0.4087,-0.028999999999999998,9.4678,9.4678,9.4678
6.7568,-3.7495,6.6227,0.0225,0.4015,-0.0141,9.4678,9.4678,9.4678
6.7735,-3.6753,6.5581,0.052000000000000005,0.4191,0.0059,7.6814,7.6814,7.6814
6.7735,-3.6753,6.5581,0.052000000000000005,0.4191,0.0059,7.6814,7.6814,7.6814
6.7855,-4.0512,6.5341,-0.0161,0.434,0.0144,7.6814,7.6814,7.6814
6.8023,-3.8142,6.3952,0.0749,0.442,0.0855,7.6814,7.6814,7.6814
6.8023,-3.8142,6.3952,0.0749,0.442,0.0855,7.6814,7.6814,7.6814
6.7855,-3.4023,6.3258,0.1804,0.433,0.1236,7.6814,7.6814,7.6814
6.7927,-3.2802,6.4455,0.1303,0.4151,0.0732,7.6814,7.6814,7.6814
6.7927,-3.2802,6.4455,0.1303,0.4151,0.0732,7.6814,7.6814,7.6814
6.819,-3.5197,6.3234,0.0086,0.4098,-0.004,7.6814,7.6814,7.6814
6.8214,-3.6585,6.5796,-0.0572,0.396,-0.0399,7.6814,7.6814,7.6814
6.8214,-3.6585,6.5796,-0.0572,0.396,-0.0399,7.6814,7.6814,7.6814
