AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.926,-6.8549,4.1709,0.5091,0.2206,-0.0973,13.5765,13.5765,13.5765
5.926,-6.8549,4.1709,0.5091,0.2206,-0.0973,13.5765,13.5765,13.5765
5.9164,-6.9076,4.1182,0.5147,0.2164,-0.0867,13.7551,13.7551,13.7551
5.8781,-6.8885,4.1685,0.5376,0.2065,-0.0664,13.7551,13.7551,13.7551
5.8781,-6.8885,4.1685,0.5376,0.2065,-0.0664,13.7551,13.7551,13.7551
5.8565,-6.8693,4.2092,0.5411,0.2033,-0.0547,13.7551,13.7551,13.7551
5.8421,-6.8837,4.202,0.5392,0.2028,-0.0462,13.7551,13.7551,13.7551
5.8421,-6.8837,4.202,0.5392,0.2028,-0.0462,13.7551,13.7551,13.7551
5.8134,-6.8166,4.1949,0.5549,0.2009,-0.0366,13.7551,13.7551,13.7551
5.8062,-6.7568,4.2092,0.5642,0.1985,-0.0422,13.7551,13.7551,13.7551
5.8062,-6.7568,4.2092,0.5642,0.1985,-0.0422,13.7551,13.7551,13.7551
5.7775,-6.8119,4.1781,0.5416,0.2004,-0.0645,13.7551,13.7551,13.7551
5.7679,-6.9459,4.135,0.5155,0.1975,-0.0797,16.2561,16.2561,16.2561
5.7679,-6.9459,4.135,0.5155,0.1975,-0.0797,16.2561,16.2561,16.2561
5.7488,-6.9818,4.2116,0.536,0.18600000000000005,-0.0733,16.2561,16.2561,16.2561
5.732,-6.9531,4.3241,0.5682,0.1839,-0.0566,16.2561,16.2561,16.2561
5.732,-6.9531,4.3241,0.5682,0.1839,-0.0566,16.2561,16.2561,16.2561
5.7009,-6.989,4.3026,0.5706,0.2004,-0.0515,16.2561,16.2561,16.2561
5.6698,-7.0513,4.2882,0.5554,0.2161,-0.0464,16.2561,16.2561,16.2561
5.6698,-7.0513,4.2882,0.5554,0.2161,-0.0464,16.2561,16.2561,16.2561
5.6458,-7.0704,4.293,0.5727,0.2273,-0.0278,16.2561,16.2561,16.2561
5.6243,-7.1135,4.238,0.5925,0.2334,-0.0054,13.0406,13.0406,13.0406
5.6243,-7.1135,4.238,0.5925,0.2334,-0.0054,13.0406,13.0406,13.0406
5.5955,-7.0776,4.3074,0.6122,0.2395,0.0191,13.0406,13.0406,13.0406
5.5668,-7.1135,4.3505,0.5965,0.2483,0.0324,13.0406,13.0406,13.0406
5.5668,-7.1135,4.3505,0.5965,0.2483,0.0324,13.0406,13.0406,13.0406
5.5117,-7.104,4.3313,0.5331,0.2595,0.0401,13.0406,13.0406,13.0406
5.4615,-7.4104,4.3433,0.4076,0.2736,0.0385,13.0406,13.0406,13.0406
