AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.2819,-7.4487,3.728,-0.0104,-0.1395,0.0773,7.8601,7.8601,7.8601
5.2819,-7.4487,3.728,-0.0104,-0.1395,0.0773,7.8601,7.8601,7.8601
5.2675,-7.4727,3.8357,0.0099,-0.1379,0.0757,7.8601,7.8601,7.8601
5.2723,-7.3745,3.8405,0.0162,-0.1237,0.0725,7.8601,7.8601,7.8601
5.2723,-7.3745,3.8405,0.0162,-0.1237,0.0725,7.8601,7.8601,7.8601
5.2771,-7.4128,3.7112,-0.0173,-0.10400000000000001,0.0517,7.5028,7.5028,7.5028
5.3106,-7.5804,3.5867,-0.0639,-0.1051,0.0384,7.5028,7.5028,7.5028
5.3106,-7.5804,3.5867,-0.0639,-0.1051,0.0384,7.5028,7.5028,7.5028
5.2962,-7.6642,3.5939,-0.0128,-0.1277,0.0634,7.5028,7.5028,7.5028
5.2795,-7.5661,3.8573,0.0876,-0.1443,0.1082,7.5028,7.5028,7.5028
5.2795,-7.5661,3.8573,0.0876,-0.1443,0.1082,7.5028,7.5028,7.5028
5.2292,-7.4631,4.0296,0.11900000000000001,-0.1147,0.1225,7.5028,7.5028,7.5028
5.2196,-7.4775,3.9051,0.0948,-0.0585,0.11,7.5028,7.5028,7.5028
5.2196,-7.4775,3.9051,0.0948,-0.0585,0.11,7.5028,7.5028,7.5028
5.2364,-7.5301,3.6154,0.0884,-0.0308,0.1028,6.0737,6.0737,6.0737
5.2364,-7.5301,3.6154,0.0884,-0.0308,0.1028,6.0737,6.0737,6.0737
5.2124,-7.3745,3.5939,0.1188,-0.0481,0.1047,6.0737,6.0737,6.0737
5.2124,-7.2093,3.5987,0.1041,-0.0766,0.0725,6.0737,6.0737,6.0737
5.2124,-7.2093,3.5987,0.1041,-0.0766,0.0725,6.0737,6.0737,6.0737
5.21,-7.3218,3.625,0.0354,-0.1048,0.0099,6.0737,6.0737,6.0737
5.2292,-7.4607,3.7136,-0.0149,-0.1245,-0.033,6.0737,6.0737,6.0737
5.2292,-7.4607,3.7136,-0.0149,-0.1245,-0.033,6.0737,6.0737,6.0737
5.2268,-7.5517,3.8501,-0.0107,-0.1275,-0.0412,6.0737,6.0737,6.0737
5.2268,-7.5972,3.8716,-0.0178,-0.1056,-0.0365,6.0737,6.0737,6.0737
5.2268,-7.5972,3.8716,-0.0178,-0.1056,-0.0365,6.0737,6.0737,6.0737
5.2675,-7.7337,3.5460000000000003,-0.0559,-0.0849,-0.0255,8.396,8.396,8.396
5.2675,-7.7337,3.5460000000000003,-0.0559,-0.0849,-0.0255,8.396,8.396,8.396
5.2843,-7.838999999999999,3.4047,-0.0083,-0.1072,0.0232,8.396,8.396,8.396
5.2508,-7.7217,3.6466,0.0895,-0.1506,0.0916,8.396,8.396,8.396
5.2508,-7.7217,3.6466,0.0895,-0.1506,0.0916,8.396,8.396,8.396
5.2364,-7.7049,3.7351,0.1129,-0.16,0.1276,8.396,8.396,8.396
5.2412,-7.8175,3.5843,0.098,-0.156,0.158,8.396,8.396,8.396
5.2412,-7.8175,3.5843,0.098,-0.156,0.158,8.396,8.396,8.396
5.2292,-7.8558,3.5244,0.1009,-0.1736,0.2104,8.396,8.396,8.396
5.1789,-7.7432,3.6968,0.114,-0.2007,0.265,8.9319,8.9319,8.9319
5.1789,-7.7432,3.6968,0.114,-0.2007,0.265,8.9319,8.9319,8.9319
5.131,-7.7528,3.7328,0.0647,-0.1999,0.289,8.9319,8.9319,8.9319
