AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
6.7520000000000024,-0.3208,7.5517,-0.2374,-0.1648,-0.12,2.5009,2.5009,2.5009
6.7520000000000024,-0.3639,7.8007,-0.162,-0.1424,-0.0918,2.5009,2.5009,2.5009
6.7520000000000024,-0.3639,7.8007,-0.162,-0.1424,-0.0918,2.5009,2.5009,2.5009
6.7544,-0.2251,7.681,-0.0033,-0.0894,-0.0529,2.5009,2.5009,2.5009
6.7664,0.0096,7.3793,0.0787,-0.0513,-0.0497,2.5009,2.5009,2.5009
6.7664,0.0096,7.3793,0.0787,-0.0513,-0.0497,2.5009,2.5009,2.5009
6.8023,-0.0215,7.0202,0.0082,-0.0697,-0.096,2.5009,2.5009,2.5009
6.7855,-0.2562,7.42,-0.2097,-0.132,-0.153,2.5009,2.5009,2.5009
6.7855,-0.2562,7.42,-0.2097,-0.132,-0.153,2.5009,2.5009,2.5009
6.7592,-0.4286,7.6666,-0.2102,-0.1384,-0.1442,2.8582,2.8582,2.8582
6.7592,-0.4286,7.6666,-0.2102,-0.1384,-0.1442,2.8582,2.8582,2.8582
6.7616,-0.3831,7.5828,-0.0997,-0.1006,-0.0955,2.8582,2.8582,2.8582
6.7664,-0.2155,7.3889,-0.0621,-0.0793,-0.0606,2.8582,2.8582,2.8582
6.7664,-0.2155,7.3889,-0.0621,-0.0793,-0.0606,2.8582,2.8582,2.8582
6.7951,-0.1125,7.407999999999999,-0.154,-0.0836,-0.0721,2.8582,2.8582,2.8582
6.7927,-0.2107,7.4511,-0.187,-0.0929,-0.0902,2.8582,2.8582,2.8582
6.7927,-0.2107,7.4511,-0.187,-0.0929,-0.0902,2.8582,2.8582,2.8582
6.763999999999999,-0.1077,7.6331,-0.1721,-0.0862,-0.0942,2.8582,2.8582,2.8582
6.7233,-0.0096,7.7169,-0.1173,-0.0524,-0.1133,2.3223,2.3223,2.3223
6.7233,-0.0096,7.7169,-0.1173,-0.0524,-0.1133,2.3223,2.3223,2.3223
6.7688,-0.1461,7.3602,-0.0597,-0.0154,-0.1394,2.3223,2.3223,2.3223
6.7688,-0.1461,7.3602,-0.0597,-0.0154,-0.1394,2.3223,2.3223,2.3223
6.7568,-0.3161,7.4727,-0.1737,-0.0247,-0.1647,2.3223,2.3223,2.3223
6.7424,-0.3208,7.5828,-0.1551,-0.0204,-0.1485,2.3223,2.3223,2.3223
6.7424,-0.3208,7.5828,-0.1551,-0.0204,-0.1485,2.3223,2.3223,2.3223
6.7448,-0.3831,7.3985,-0.1032,-0.0045,-0.1253,2.3223,2.3223,2.3223
6.6802,-0.5052,7.6283,-0.1149,-0.0061,-0.0963,2.3223,2.3223,2.3223
6.6802,-0.5052,7.6283,-0.1149,-0.0061,-0.0963,2.3223,2.3223,2.3223
6.6299,-0.4884,7.9755,-0.1479,0.0232,-0.0494,1.965,1.965,1.965
6.5437,-0.3256,8.112,-0.1,0.1013,-0.0002,1.965,1.965,1.965
6.5437,-0.3256,8.112,-0.1,0.1013,-0.0002,1.965,1.965,1.965
5.5141,-0.237,9.2852,-0.0315,0.2813,0.0081,1.965,1.965,1.965
4.8701,-1.9274,5.9954,0.348,0.4105,0.0787,1.965,1.965,1.965
4.8701,-1.9274,5.9954,0.348,0.4105,0.0787,1.965,1.965,1.965
5.0257,-1.032,8.2221,0.5866,-0.5022,0.4608,1.965,1.965,1.965
5.0257,-1.032,8.2221,0.5866,-0.5022,0.4608,1.965,1.965,1.965
5.5548,0.4453,8.4352,0.7371,-0.7454,0.4912,1.965,1.965,1.965
5.2508,-0.1772,7.4392,0.3738,-0.7115,-0.1064,1.965,1.965,1.965
5.2508,-0.1772,7.4392,0.3738,-0.7115,-0.1064,1.965,1.965,1.965
6.0265,-1.3073,8.1431,-0.1799,-1.2708,-0.7291,2.8582,2.8582,2.8582
7.2955,-1.2259,8.4041,0.0542,-1.335,-0.6652,2.8582,2.8582,2.8582
7.2955,-1.2259,8.4041,0.0542,-1.335,-0.6652,2.8582,2.8582,2.8582
8.2365,-0.838,7.7887,0.3325,-0.8087,-0.4044,2.8582,2.8582,2.8582
9.2804,-0.4932,6.2564,0.6053,-0.23800000000000002,-0.1698,2.8582,2.8582,2.8582
9.2804,-0.4932,6.2564,0.6053,-0.23800000000000002,-0.1698,2.8582,2.8582,2.8582
9.3834,0.8715,6.0217,0.5222,0.1524,-0.1671,2.8582,2.8582,2.8582
9.3834,0.8715,6.0217,0.5222,0.1524,-0.1671,2.8582,2.8582,2.8582
8.7034,0.6321,5.8206,0.0084,0.4494,-0.4865,2.8582,2.8582,2.8582
8.2006,0.5722,5.7248,-0.248,0.4635,-0.5866,2.6796,2.6796,2.6796
8.2006,0.5722,5.7248,-0.248,0.4635,-0.5866,2.6796,2.6796,2.6796
8.0808,0.5531,6.1367,-0.3886,0.2523,-0.6401,2.6796,2.6796,2.6796
7.7025,0.5675,6.7664,-0.451,0.0927,-0.6777,2.6796,2.6796,2.6796
7.7025,0.5675,6.7664,-0.451,0.0927,-0.6777,2.6796,2.6796,2.6796
7.5325,1.0296,7.25,-0.301,0.2009,-0.5251,2.6796,2.6796,2.6796
7.4056,1.2474,6.9675,-0.1351,0.5183,-0.3299,2.6796,2.6796,2.6796
7.4056,1.2474,6.9675,-0.1351,0.5183,-0.3299,2.6796,2.6796,2.6796
6.7999,1.2786,7.013,-0.1647,0.684,-0.2332,2.6796,2.6796,2.6796
6.1845,1.2546,6.9842,-0.1162,0.5716,-0.2279,2.8582,2.8582,2.8582
6.1845,1.2546,6.9842,-0.1162,0.5716,-0.2279,2.8582,2.8582,2.8582
6.1869,1.3359999999999999,7.2141,-0.0416,0.2565,-0.2297,2.8582,2.8582,2.8582
6.1869,1.3359999999999999,7.2141,-0.0416,0.2565,-0.2297,2.8582,2.8582,2.8582
6.2636,1.6473,7.7121,-0.1082,0.1151,-0.1631,2.8582,2.8582,2.8582
6.5533,1.3624,7.6379,-0.1841,0.2288,-0.10400000000000001,2.8582,2.8582,2.8582
6.5533,1.3624,7.6379,-0.1841,0.2288,-0.10400000000000001,2.8582,2.8582,2.8582
6.3114,1.1876,7.7887,-0.285,0.3037,-0.1203,2.8582,2.8582,2.8582
5.6554,0.8021,7.6068,-0.3207,0.2174,-0.1538,2.8582,2.8582,2.8582
5.6554,0.8021,7.6068,-0.3207,0.2174,-0.1538,2.8582,2.8582,2.8582
