AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
6.9842,-6.4886,3.1078,0.1326,-0.1517,0.48700000000000004,-16.6134,-16.6134,-16.6134
6.9435,-6.6035,2.9738,0.0948,-0.1586,0.4971,-16.6134,-16.6134,-16.6134
6.8526,-6.4934,3.1725,0.1241,-0.1852,0.5237,-15.8988,-15.8988,-15.8988
6.8526,-6.4934,3.1725,0.1241,-0.1852,0.5237,-15.8988,-15.8988,-15.8988
6.7735,-6.2205,3.4095,0.0327,-0.1722,0.504,-15.8988,-15.8988,-15.8988
6.7688,-6.6012,3.0025,-0.1638,-0.1384,0.4305,-15.8988,-15.8988,-15.8988
6.7688,-6.6012,3.0025,-0.1638,-0.1384,0.4305,-15.8988,-15.8988,-15.8988
6.7688,-6.8286,2.763,-0.2133,-0.1722,0.4212,-15.8988,-15.8988,-15.8988
6.7209,-6.9747,2.6721,-0.1766,-0.2438,0.4563,-15.8988,-15.8988,-15.8988
6.7209,-6.9747,2.6721,-0.1766,-0.2438,0.4563,-15.8988,-15.8988,-15.8988
6.685,-7.0082,2.7152,-0.0999,-0.3245,0.5117,-15.8988,-15.8988,-15.8988
6.6035,-7.0106,2.7702,-0.0368,-0.397,0.5615,-14.2911,-14.2911,-14.2911
6.6035,-7.0106,2.7702,-0.0368,-0.397,0.5615,-14.2911,-14.2911,-14.2911
6.5509,-7.1638,2.7487,-0.0429,-0.4532,0.5946,-14.2911,-14.2911,-14.2911
6.5317,-7.5014,2.5045,-0.0706,-0.5118,0.6452,-14.2911,-14.2911,-14.2911
6.5317,-7.5014,2.5045,-0.0706,-0.5118,0.6452,-14.2911,-14.2911,-14.2911
5.3753,-8.0737,2.7487,-0.0133,-0.593,0.7591,-14.2911,-14.2911,-14.2911
5.1502,-7.5397,2.0639,0.0636,-0.5347,0.9669,-14.2911,-14.2911,-14.2911
5.1502,-7.5397,2.0639,0.0636,-0.5347,0.9669,-14.2911,-14.2911,-14.2911
4.3768,-8.1311,1.6712,0.078,-0.7754,0.59,-14.2911,-14.2911,-14.2911
5.1717,-8.3753,2.0974,0.2647,-1.0327,0.1818,-10.360999999999999,-10.360999999999999,-10.360999999999999
5.1717,-8.3753,2.0974,0.2647,-1.0327,0.1818,-10.360999999999999,-10.360999999999999,-10.360999999999999
6.0936,-7.5565,3.1485,0.5206,-0.9413,0.0667,-10.360999999999999,-10.360999999999999,-10.360999999999999
6.7185,-7.3889,2.9929,0.2298,-0.508,-0.1551,-10.360999999999999,-10.360999999999999,-10.360999999999999
6.7185,-7.3889,2.9929,0.2298,-0.508,-0.1551,-10.360999999999999,-10.360999999999999,-10.360999999999999
7.3841,-7.2716,2.04,-0.0711,-0.1682,-0.2654,-10.360999999999999,-10.360999999999999,-10.360999999999999
7.5972,-7.0944,2.1549,-0.0629,-0.1072,-0.2164,-10.360999999999999,-10.360999999999999,-10.360999999999999
7.5972,-7.0944,2.1549,-0.0629,-0.1072,-0.2164,-10.360999999999999,-10.360999999999999,-10.360999999999999
7.7432,-6.8645,2.2315,-0.0014,-0.0603,-0.1131,-10.360999999999999,-10.360999999999999,-10.360999999999999
7.6139,-6.6706,2.3656,0.0343,0.0028,0.0017,-8.396,-8.396,-8.396
7.6139,-6.6706,2.3656,0.0343,0.0028,0.0017,-8.396,-8.396,-8.396
7.3578,-6.4743,2.5978,0.0474,0.0688,0.0885,-8.396,-8.396,-8.396
7.0465,-6.3952,2.8181,0.0479,0.1117,0.1189,-8.396,-8.396,-8.396
7.0465,-6.3952,2.8181,0.0479,0.1117,0.1189,-8.396,-8.396,-8.396
6.7831,-6.3497,3.0216,0.0583,0.096,0.1264,-8.396,-8.396,-8.396
6.6514,-6.4048,3.3664,0.0221,0.0718,0.1061,-8.396,-8.396,-8.396
6.6514,-6.4048,3.3664,0.0221,0.0718,0.1061,-8.396,-8.396,-8.396
6.5868,-6.4288,3.5915,-0.0352,0.0864,0.0798,-8.396,-8.396,-8.396
6.4024,-6.6466,3.8549,-0.1172,0.1128,0.0763,-8.396,-8.396,-8.396
6.4024,-6.6466,3.8549,-0.1172,0.1128,0.0763,-8.396,-8.396,-8.396
6.151,-6.672999999999999,3.8764,-0.1452,0.1293,0.1309,-7.3242,-7.3242,-7.3242
5.9499,-6.6538,3.8788,-0.1534,0.113,0.1522,-7.3242,-7.3242,-7.3242
5.9499,-6.6538,3.8788,-0.1534,0.113,0.1522,-7.3242,-7.3242,-7.3242
5.926,-6.7137,3.7399,-0.1742,0.0888,0.1176,-7.3242,-7.3242,-7.3242
6.0145,-6.7831,3.7447,-0.1651,0.0465,0.0835,-7.3242,-7.3242,-7.3242
6.0145,-6.7831,3.7447,-0.1651,0.0465,0.0835,-7.3242,-7.3242,-7.3242
6.1343,-6.7424,3.7112,-0.1588,0.0198,0.0654,-7.3242,-7.3242,-7.3242
6.1893,-6.7783,3.5987,-0.1918,0.0291,0.0387,-7.3242,-7.3242,-7.3242
6.1893,-6.7783,3.5987,-0.1918,0.0291,0.0387,-7.3242,-7.3242,-7.3242
6.2516,-6.8262,3.3808,-0.2125,0.035,0.0206,-10.1824,-10.1824,-10.1824
6.2803,-6.8382,3.364,-0.1976,0.0089,0.0305,-10.1824,-10.1824,-10.1824
6.2803,-6.8382,3.364,-0.1976,0.0089,0.0305,-10.1824,-10.1824,-10.1824
6.2061,-6.8933,3.2826,-0.2094,0.0137,0.0321,-10.1824,-10.1824,-10.1824
6.1845,-6.9723,3.1557,-0.2232,0.0156,0.006,-10.1824,-10.1824,-10.1824
6.1845,-6.9723,3.1557,-0.2232,0.0156,0.006,-10.1824,-10.1824,-10.1824
6.0912,-7.0944,3.1725,-0.1963,0.0094,-0.0001,-10.1824,-10.1824,-10.1824
6.084,-6.9627,3.1557,-0.1611,0.0142,0.0188,-10.1824,-10.1824,-10.1824
6.084,-6.9627,3.1557,-0.1611,0.0142,0.0188,-10.1824,-10.1824,-10.1824
6.0265,-7.0776,3.1653,-0.1912,0.0254,0.0089,-9.1105,-9.1105,-9.1105
5.9331,-7.2763,2.9977,-0.2043,0.0331,-0.0193,-9.1105,-9.1105,-9.1105
5.9331,-7.2763,2.9977,-0.2043,0.0331,-0.0193,-9.1105,-9.1105,-9.1105
6.1007,-7.159,3.0815,-0.0637,-0.03,0.0044,-9.1105,-9.1105,-9.1105
6.1007,-7.159,3.0815,-0.0637,-0.03,0.0044,-9.1105,-9.1105,-9.1105
6.0361,-7.0106,3.3952,0.0599,-0.0705,0.0289,-9.1105,-9.1105,-9.1105
6.2133,-6.8478,3.5077,0.0932,-0.0779,0.0449,-9.1105,-9.1105,-9.1105
6.2133,-6.8478,3.5077,0.0932,-0.0779,0.0449,-9.1105,-9.1105,-9.1105
6.345,-6.5868,3.8573,0.1334,-0.1099,0.1362,-9.1105,-9.1105,-9.1105
6.4958,-6.3426,3.9961,0.1289,-0.1131,0.2601,-10.360999999999999,-10.360999999999999,-10.360999999999999
6.4958,-6.3426,3.9961,0.1289,-0.1131,0.2601,-10.360999999999999,-10.360999999999999,-10.360999999999999
6.5054,-6.1582,4.1565,0.0671,-0.0958,0.3506,-10.360999999999999,-10.360999999999999,-10.360999999999999
6.23,-6.3186,4.1063,-0.1217,-0.0177,0.3197,-10.360999999999999,-10.360999999999999,-10.360999999999999
6.23,-6.3186,4.1063,-0.1217,-0.0177,0.3197,-10.360999999999999,-10.360999999999999,-10.360999999999999
6.0576,-6.8621,3.8908,-0.2687,0.0353,0.2569,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.7360000000000015,-6.7161,3.8477,-0.1244,-0.0598,0.1708,-10.360999999999999,-10.360999999999999,-10.360999999999999
4.7360000000000015,-6.7161,3.8477,-0.1244,-0.0598,0.1708,-10.360999999999999,-10.360999999999999,-10.360999999999999
5.6674,-8.1407,3.3760000000000003,-0.114,-0.2888,-0.0758,-10.360999999999999,-10.360999999999999,-10.360999999999999
