AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
4.9179,-6.0409,6.3952,0.6252,0.0296,0.057,-1.4291,-1.4291,-1.4291
4.9179,-6.0409,6.3952,0.6252,0.0296,0.057,-1.4291,-1.4291,-1.4291
4.9179,-6.0002,6.345,0.6258,0.0354,0.0605,-1.4291,-1.4291,-1.4291
4.9132,-5.9762,6.3641,0.6138,0.0392,0.0546,-1.4291,-1.4291,-1.4291
4.9132,-5.9762,6.3641,0.6138,0.0392,0.0546,-1.4291,-1.4291,-1.4291
4.9036,-6.0289,6.3378,0.6045,0.0402,0.049,-1.4291,-1.4291,-1.4291
4.9108,-6.072,6.3138,0.5999,0.0392,0.0535,-1.4291,-1.4291,-1.4291
4.9108,-6.072,6.3138,0.5999,0.0392,0.0535,-1.4291,-1.4291,-1.4291
4.894,-6.1247,6.2995,0.6058,0.0304,0.0677,-1.4291,-1.4291,-1.4291
4.8988,-6.1175,6.3521,0.6197,0.0229,0.0884,-1.4291,-1.4291,-1.4291
4.8988,-6.1175,6.3521,0.6197,0.0229,0.0884,-1.4291,-1.4291,-1.4291
4.8772,-6.1079,6.3282,0.6205,0.0205,0.1095,-0.7146,-0.7146,-0.7146
4.8844,-6.0121,6.3234,0.6295,0.0173,0.1236,-0.7146,-0.7146,-0.7146
4.8844,-6.0121,6.3234,0.6295,0.0173,0.1236,-0.7146,-0.7146,-0.7146
4.8748,-5.914,6.3306,0.6335,0.0096,0.1204,-0.7146,-0.7146,-0.7146
4.8485,-5.8972,6.412000000000001,0.6122,0.0083,0.0959,-0.7146,-0.7146,-0.7146
4.8485,-5.8972,6.412000000000001,0.6122,0.0083,0.0959,-0.7146,-0.7146,-0.7146
4.8581,-6.0121,6.4144,0.5707,0.0187,0.0671,-0.7146,-0.7146,-0.7146
4.8677,-6.1223,6.3905,0.56,0.0258,0.0589,-0.7146,-0.7146,-0.7146
4.8677,-6.1223,6.3905,0.56,0.0258,0.0589,-0.7146,-0.7146,-0.7146
4.8413,-6.0983,6.3521,0.5757,0.027999999999999997,0.0706,-1.2505,-1.2505,-1.2505
4.8461,-6.0457,6.3474,0.5999,0.0301,0.0783,-1.2505,-1.2505,-1.2505
4.8461,-6.0457,6.3474,0.5999,0.0301,0.0783,-1.2505,-1.2505,-1.2505
4.8461,-5.9667,6.309,0.6189,0.0309,0.0767,-1.2505,-1.2505,-1.2505
4.8581,-5.8829,6.3713,0.6268,0.025,0.0602,-1.2505,-1.2505,-1.2505
4.8581,-5.8829,6.3713,0.6268,0.025,0.0602,-1.2505,-1.2505,-1.2505
4.8389,-5.9427,6.4192,0.6018,0.0274,0.0245,-1.2505,-1.2505,-1.2505
