AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
7.6116,-5.0999,4.2763,0.5008,0.5203,0.1414,-32.1549,-32.1549,-32.1549
7.5876,-4.9658,4.3385,0.5058,0.5059,0.1606,-32.1549,-32.1549,-32.1549
7.5756,-4.9539,4.372,0.4976,0.508,0.1595,-32.1549,-32.1549,-32.1549
7.5756,-4.9539,4.372,0.4976,0.508,0.1595,-32.1549,-32.1549,-32.1549
7.5493,-4.9467,4.4989,0.5202,0.5155,0.1579,-32.1549,-32.1549,-32.1549
7.5493,-4.9467,4.4989,0.5202,0.5155,0.1579,-32.1549,-32.1549,-32.1549
7.5445,-4.9132,4.5588,0.5322,0.5336,0.1491,-32.1549,-32.1549,-32.1549
7.5445,-4.9586,4.4367,0.5346,0.561,0.139,-33.2267,-33.2267,-33.2267
7.5445,-4.9586,4.4367,0.5346,0.561,0.139,-33.2267,-33.2267,-33.2267
7.5613,-5.0999,4.2763,0.512,0.5720000000000001,0.1337,-33.2267,-33.2267,-33.2267
7.5732,-5.0496,4.1661,0.5329999999999999,0.5514,0.1462,-33.2267,-33.2267,-33.2267
7.5732,-5.0496,4.1661,0.5329999999999999,0.5514,0.1462,-33.2267,-33.2267,-33.2267
7.5613,-5.052,4.3265,0.5546,0.5227,0.1622,-33.2267,-33.2267,-33.2267
7.511,-5.0329,4.5277,0.5439,0.5142,0.1675,-33.2267,-33.2267,-33.2267
7.511,-5.0329,4.5277,0.5439,0.5142,0.1675,-33.2267,-33.2267,-33.2267
7.5062,-4.9586,4.4295,0.5106,0.5291,0.16399999999999998,-33.2267,-33.2267,-33.2267
7.5254,-4.997,4.3409,0.4848,0.5387,0.152,-31.9762,-31.9762,-31.9762
7.5254,-4.997,4.3409,0.4848,0.5387,0.152,-31.9762,-31.9762,-31.9762
7.523,-5.1215,4.3984,0.5109,0.5291,0.1534,-31.9762,-31.9762,-31.9762
7.523,-5.1215,4.3984,0.5109,0.5291,0.1534,-31.9762,-31.9762,-31.9762
7.499,-4.985,4.4798,0.5612,0.5232,0.1752,-31.9762,-31.9762,-31.9762
7.4727,-5.0329,4.5803,0.6222,0.5347,0.192,-31.9762,-31.9762,-31.9762
7.4727,-5.0329,4.5803,0.6222,0.5347,0.192,-31.9762,-31.9762,-31.9762
7.4703,-5.0017,4.4918,0.5772,0.5514,0.1904,-31.9762,-31.9762,-31.9762
7.4703,-5.0927,4.4103,0.5293,0.5538,0.1835,-31.9762,-31.9762,-31.9762
7.4703,-5.0927,4.4103,0.5293,0.5538,0.1835,-31.9762,-31.9762,-31.9762
7.4655,-5.0496,4.4008,0.501,0.5427,0.1875,-30.7258,-30.7258,-30.7258
7.4511,-5.0233,4.4032,0.4973,0.5288,0.1875,-30.7258,-30.7258,-30.7258
7.4511,-5.0233,4.4032,0.4973,0.5288,0.1875,-30.7258,-30.7258,-30.7258
7.444,-5.0951,4.4367,0.4885,0.5171,0.1829,-30.7258,-30.7258,-30.7258
7.444,-5.0951,4.4367,0.4885,0.5171,0.1829,-30.7258,-30.7258,-30.7258
7.4176,-5.1406,4.5277,0.4835,0.5096,0.1848,-30.7258,-30.7258,-30.7258
7.4128,-5.1933,4.5851,0.4970000000000001,0.5179,0.1952,-30.7258,-30.7258,-30.7258
