AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.1646,-1.099,8.5142,0.0382,-0.0339,-0.0174,-23.9375,-23.9375,-23.9375
5.1646,-1.099,8.5142,0.0382,-0.0339,-0.0174,-23.9375,-23.9375,-23.9375
5.1909,-1.2570000000000001,8.4017,0.039,-0.0288,-0.0131,-23.9375,-23.9375,-23.9375
5.1789,-1.2115,8.3993,0.079,-0.0368,0.0167,-23.9375,-23.9375,-23.9375
5.1789,-1.2115,8.3993,0.079,-0.0368,0.0167,-23.9375,-23.9375,-23.9375
5.1765,-1.1373,8.4352,0.1112,-0.0491,0.0418,-23.9375,-23.9375,-23.9375
5.21,-1.02,8.4113,0.13699999999999998,-0.0501,0.0527,-23.9375,-23.9375,-23.9375
5.21,-1.02,8.4113,0.13699999999999998,-0.0501,0.0527,-23.9375,-23.9375,-23.9375
5.2053,-0.9721,8.4663,0.10400000000000001,-0.0515,0.0335,-24.4734,-24.4734,-24.4734
5.2196,-1.0176,8.3753,0.0702,-0.0536,0.0063,-24.4734,-24.4734,-24.4734
5.2196,-1.0176,8.3753,0.0702,-0.0536,0.0063,-24.4734,-24.4734,-24.4734
5.2124,-1.0727,8.4807,0.0723,-0.0597,-0.0051,-24.4734,-24.4734,-24.4734
5.2005,-1.111,8.5525,0.1035,-0.0515,-0.0011,-24.4734,-24.4734,-24.4734
5.2005,-1.111,8.5525,0.1035,-0.0515,-0.0011,-24.4734,-24.4734,-24.4734
5.2316,-1.1589,8.4017,0.1181,-0.0371,0.0085,-24.4734,-24.4734,-24.4734
5.2412,-1.0679,8.3107,0.132,-0.0405,0.0245,-24.4734,-24.4734,-24.4734
5.2412,-1.0679,8.3107,0.132,-0.0405,0.0245,-24.4734,-24.4734,-24.4734
5.2651,-0.9601,8.2844,0.1392,-0.0597,0.0213,-24.4734,-24.4734,-24.4734
5.2603,-1.1253,8.3897,0.0931,-0.0813,-0.003,-23.7589,-23.7589,-23.7589
5.2603,-1.1253,8.3897,0.0931,-0.0813,-0.003,-23.7589,-23.7589,-23.7589
5.2316,-1.1828,8.61,0.0875,-0.0831,-0.0022,-23.7589,-23.7589,-23.7589
5.2292,-1.2139,8.8159,0.1038,-0.0459,0.0157,-23.7589,-23.7589,-23.7589
