AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ
5.4734,-7.1997,4.2139999999999995,-0.4486,0.1359,-0.1633,3.2155,3.2155,3.2155
5.4734,-7.1997,4.2139999999999995,-0.4486,0.1359,-0.1633,3.2155,3.2155,3.2155
5.4543,-7.2213,4.3529,-0.4364,0.1215,-0.1535,3.2155,3.2155,3.2155
5.4112,-7.0992,4.4798,-0.4212,0.1234,-0.141,3.2155,3.2155,3.2155
5.4112,-7.0992,4.4798,-0.4212,0.1234,-0.141,3.2155,3.2155,3.2155
5.392,-7.0369,4.5085,-0.4374,0.15,-0.1543,3.2155,3.2155,3.2155
5.404,-7.0992,4.3672,-0.4878,0.1804,-0.1846,3.2155,3.2155,3.2155
5.404,-7.0992,4.3672,-0.4878,0.1804,-0.1846,3.2155,3.2155,3.2155
5.4016,-7.1471,4.2906,-0.5535,0.1908,-0.2102,3.2155,3.2155,3.2155
5.4207,-7.3865,4.1182,-0.598,0.1828,-0.2193,3.0368,3.0368,3.0368
5.4207,-7.3865,4.1182,-0.598,0.1828,-0.2193,3.0368,3.0368,3.0368
5.4255,-7.5637,4.0895,-0.5645,0.1516,-0.1833,3.0368,3.0368,3.0368
5.4255,-7.5637,4.0895,-0.5645,0.1516,-0.1833,3.0368,3.0368,3.0368
5.3872,-7.4703,4.1925,-0.484,0.1188,-0.1173,3.0368,3.0368,3.0368
5.3681,-7.4942,4.1613,-0.44299999999999995,0.1055,-0.0683,3.0368,3.0368,3.0368
5.3681,-7.4942,4.1613,-0.44299999999999995,0.1055,-0.0683,3.0368,3.0368,3.0368
5.3274,-7.6547,4.1565,-0.4438,0.08900000000000001,-0.0224,3.0368,3.0368,3.0368
4.6522,-7.7337,4.2092,-0.3999,0.0661,0.0468,3.0368,3.0368,3.0368
4.6522,-7.7337,4.2092,-0.3999,0.0661,0.0468,3.0368,3.0368,3.0368
5.0951,-7.7337,3.6346,-0.4207,0.2099,0.0782,2.6796,2.6796,2.6796
4.3026,-7.5661,2.8708,-0.537,0.2446,-0.0288,2.6796,2.6796,2.6796
4.3026,-7.5661,2.8708,-0.537,0.2446,-0.0288,2.6796,2.6796,2.6796
